Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2012-10-28, Redskins, 86, 21, 169, 35, 16, 7, 55, 0, 0, 17, 12, 3, 3, 2, 1607, 12, Steelers, 140, 27, 215, 33, 24, 3, 20, 0, 0, 25, 11, 4, 2, 1, 1993, 27
2012-10-28, Jaguars, 62, 20, 279, 49, 27, 7, 77, 1, 0, 18, 16, 5, 2, 0, 1848, 15, Packers, 66, 26, 172, 36, 22, 5, 33, 1, 0, 20, 13, 5, 1, 0, 1752, 24
2012-10-28, Panthers, 119, 36, 297, 39, 20, 3, 21, 0, 2, 21, 19, 10, 1, 1, 2198, 22, Bears, 79, 19, 131, 28, 19, 5, 40, 2, 1, 18, 8, 2, 0, 0, 1402, 23
2012-10-28, Seahawks, 133, 19, 236, 35, 25, 2, 10, 1, 1, 21, 9, 3, 1, 1, 1517, 24, Lions, 84, 22, 331, 49, 34, 5, 61, 0, 1, 26, 16, 12, 0, 0, 2083, 28
2012-10-28, Saints, 51, 17, 201, 42, 22, 3, 15, 0, 1, 14, 12, 1, 3, 2, 1486, 14, Broncos, 225, 41, 305, 30, 22, 5, 34, 1, 0, 29, 13, 5, 0, 0, 2114, 34
2012-10-28, Colts, 171, 34, 286, 38, 26, 5, 45, 0, 1, 30, 12, 6, 1, 1, 2036, 19, Titans, 112, 25, 227, 29, 22, 8, 65, 0, 0, 20, 11, 5, 0, 0, 1853, 13
2012-10-28, Chargers, 117, 34, 148, 34, 18, 3, 15, 1, 0, 17, 16, 6, 2, 0, 1852, 6, Browns, 133, 33, 117, 27, 11, 4, 35, 0, 0, 15, 15, 4, 1, 1, 1748, 7
2012-10-28, Dolphins, 97, 33, 139, 24, 13, 4, 31, 1, 0, 14, 13, 4, 0, 0, 1727, 30, Jets, 105, 21, 258, 54, 28, 5, 45, 1, 1, 22, 17, 5, 3, 2, 1873, 9
2012-10-28, Raiders, 135, 34, 209, 28, 14, 2, 20, 0, 1, 15, 12, 2, 0, 0, 1738, 26, Chiefs, 102, 22, 197, 34, 22, 5, 40, 2, 2, 17, 13, 4, 0, 0, 1862, 16
2012-10-28, Falcons, 146, 37, 246, 29, 22, 6, 40, 0, 0, 24, 13, 7, 1, 0, 1975, 30, Eagles, 92, 24, 178, 35, 21, 6, 57, 0, 0, 20, 13, 6, 3, 1, 1625, 17
2012-10-29, 49ers, 113, 29, 204, 19, 18, 10, 80, 0, 0, 15, 12, 6, 0, 0, 1876, 24, Cardinals, 7, 9, 258, 52, 32, 7, 51, 0, 1, 16, 14, 2, 4, 2, 1724, 3
2012-11-01, Chiefs, 113, 30, 176, 29, 19, 5, 37, 3, 1, 21, 12, 7, 0, 0, 1891, 13, Chargers, 123, 26, 216, 20, 18, 8, 54, 1, 1, 18, 9, 4, 0, 0, 1709, 31
2012-11-04, Ravens, 137, 37, 145, 24, 15, 9, 82, 0, 0, 18, 14, 5, 1, 1, 1892, 25, Browns, 116, 27, 174, 37, 20, 4, 31, 0, 2, 17, 16, 5, 1, 0, 1708, 15
2012-11-04, Dolphins, 84, 18, 281, 38, 22, 8, 79, 0, 0, 20, 11, 4, 1, 0, 1506, 20, Colts, 97, 26, 419, 48, 30, 11, 91, 0, 0, 27, 19, 13, 0, 0, 2094, 23
2012-11-04, Bills, 74, 15, 230, 38, 25, 3, 15, 1, 0, 17, 11, 2, 1, 1, 1557, 9, Texans, 118, 32, 256, 27, 19, 7, 42, 0, 0, 21, 11, 4, 1, 0, 2043, 21
2012-11-04, Bears, 160, 36, 205, 26, 19, 5, 37, 1, 0, 21, 14, 6, 1, 0, 2221, 51, Titans, 159, 18, 180, 35, 20, 9, 68, 4, 1, 12, 12, 3, 1, 0, 1379, 20
2012-11-04, Cowboys, 65, 18, 312, 35, 25, 7, 50, 0, 0, 18, 10, 3, 0, 0, 1637, 13, Falcons, 123, 26, 330, 34, 24, 2, 15, 0, 0, 21, 14, 7, 0, 0, 1963, 19
2012-11-04, Broncos, 68, 26, 291, 35, 27, 5, 29, 0, 2, 20, 14, 9, 0, 0, 1837, 31, Bengals, 91, 25, 275, 42, 26, 8, 83, 0, 1, 22, 14, 5, 1, 1, 1763, 23
2012-11-04, Buccaneers, 278, 32, 237, 30, 18, 14, 116, 1, 0, 23, 12, 5, 1, 0, 1684, 42, Raiders, 22, 11, 402, 62, 40, 9, 80, 0, 3, 25, 14, 5, 2, 1, 1916, 32
2012-11-04, Lions, 149, 34, 285, 33, 22, 5, 42, 0, 0, 26, 12, 8, 0, 0, 2130, 31, Jaguars, 64, 20, 215, 38, 27, 3, 40, 0, 2, 19, 11, 6, 1, 1, 1470, 14
2012-11-04, Panthers, 129, 27, 201, 23, 13, 7, 60, 0, 0, 18, 11, 5, 0, 0, 1480, 21, Redskins, 151, 32, 186, 39, 23, 13, 97, 0, 0, 24, 15, 3, 5, 3, 2120, 13
2012-11-04, Vikings, 243, 27, 44, 22, 11, 6, 33, 1, 1, 16, 10, 3, 0, 0, 1440, 20, Seahawks, 195, 45, 190, 25, 17, 4, 49, 0, 0, 28, 12, 4, 3, 3, 2160, 30
2012-11-04, Steelers, 158, 35, 191, 30, 21, 6, 119, 1, 1, 22, 13, 6, 2, 1, 2115, 24, Giants, 68, 22, 114, 24, 10, 7, 40, 0, 1, 13, 10, 2, 0, 0, 1485, 20
2012-11-04, Cardinals, 54, 18, 286, 46, 23, 8, 57, 1, 1, 16, 15, 4, 2, 1, 1590, 17, Packers, 176, 39, 208, 30, 14, 1, 5, 0, 1, 20, 15, 6, 0, 0, 2010, 31
2012-11-05, Eagles, 221, 29, 226, 41, 22, 7, 58, 1, 1, 24, 16, 6, 2, 1, 2010, 13, Saints, 140, 25, 231, 27, 21, 4, 35, 2, 0, 20, 9, 5, 0, 0, 1590, 28
2012-11-08, Colts, 138, 37, 221, 26, 18, 6, 40, 1, 1, 24, 11, 3, 1, 1, 2146, 27, Jaguars, 37, 12, 300, 47, 28, 10, 115, 1, 2, 20, 10, 1, 2, 1, 1454, 10
2012-11-11, Bills, 162, 28, 319, 40, 27, 14, 148, 2, 1, 35, 11, 7, 1, 1, 2030, 31, Patriots, 117, 29, 230, 38, 23, 7, 73, 0, 0, 27, 12, 7, 0, 0, 1570, 37
2012-11-11, Rams, 159, 37, 299, 41, 28, 13, 85, 1, 0, 27, 16, 7, 2, 2, 2445, 24, 49ers, 183, 34, 158, 25, 18, 7, 66, 0, 0, 25, 11, 2, 2, 2, 2055, 24
2012-11-11, Raiders, 72, 24, 350, 46, 29, 10, 105, 2, 1, 19, 18, 8, 2, 0, 2002, 20, Ravens, 78, 28, 341, 34, 21, 4, 41, 0, 1, 22, 12, 5, 1, 1, 1598, 55
2012-11-11, Lions, 60, 17, 308, 42, 28, 6, 57, 1, 1, 23, 9, 1, 0, 0, 1536, 24, Vikings, 196, 34, 207, 32, 24, 7, 47, 0, 0, 18, 15, 4, 0, 0, 2064, 34
2012-11-11, Jets, 84, 22, 101, 25, 12, 6, 35, 2, 1, 11, 11, 2, 1, 0, 1429, 7, Seahawks, 174, 43, 189, 20, 13, 7, 45, 2, 0, 20, 13, 5, 1, 1, 2171, 28
2012-11-11, Chargers, 103, 26, 323, 37, 29, 1, 5, 0, 2, 23, 15, 10, 0, 0, 2201, 24, Buccaneers, 74, 22, 205, 20, 14, 1, 5, 0, 0, 12, 9, 3, 1, 1, 1399, 34
2012-11-11, Titans, 177, 37, 116, 22, 9, 4, 39, 0, 0, 17, 17, 8, 1, 1, 1993, 37, Dolphins, 54, 15, 201, 39, 23, 7, 67, 1, 3, 13, 13, 2, 0, 0, 1607, 3
2012-11-11, Cowboys, 101, 25, 193, 26, 19, 13, 75, 0, 0, 14, 13, 5, 0, 0, 1678, 38, Eagles, 91, 23, 278, 41, 28, 6, 50, 1, 1, 23, 10, 1, 1, 1, 1922, 23
2012-11-11, Falcons, 46, 18, 408, 52, 34, 6, 53, 0, 1, 25, 16, 8, 2, 0, 1955, 27, Saints, 148, 29, 292, 32, 21, 5, 35, 0, 1, 21, 10, 4, 0, 0, 1645, 31
2012-11-11, Giants, 129, 20, 189, 46, 29, 1, 5, 2, 2, 21, 14, 5, 2, 1, 1785, 13, Bengals, 76, 28, 199, 30, 21, 5, 40, 1, 0, 15, 13, 6, 2, 1, 1815, 31
2012-11-11, Texans, 127, 35, 88, 26, 14, 3, 35, 0, 2, 13, 14, 3, 0, 0, 1868, 13, Bears, 115, 23, 134, 33, 18, 5, 49, 2, 2, 8, 13, 2, 2, 0, 1732, 6
2012-11-11, Broncos, 65, 22, 295, 38, 27, 7, 60, 2, 0, 18, 13, 3, 0, 0, 1706, 36, Panthers, 52, 21, 198, 36, 21, 7, 45, 0, 2, 19, 12, 0, 0, 0, 1894, 14
2012-11-12, Chiefs, 142, 35, 148, 26, 11, 6, 76, 0, 1, 14, 13, 2, 1, 1, 1758, 13, Steelers, 95, 29, 154, 32, 16, 2, 19, 1, 0, 14, 16, 6, 1, 0, 1897, 16
2012-11-15, Dolphins, 60, 24, 124, 28, 14, 6, 69, 1, 2, 16, 10, 3, 0, 0, 1497, 14, Bills, 120, 31, 161, 27, 17, 11, 100, 0, 0, 18, 12, 2, 0, 0, 2103, 19
2012-11-18, Chargers, 53, 23, 224, 40, 24, 10, 65, 1, 2, 13, 16, 3, 2, 1, 1878, 23, Broncos, 133, 25, 253, 42, 25, 4, 30, 1, 1, 21, 16, 6, 0, 0, 1722, 30
2012-11-18, Cardinals, 137, 26, 41, 27, 11, 5, 43, 1, 0, 7, 16, 2, 1, 0, 1639, 19, Falcons, 58, 24, 296, 46, 28, 5, 35, 1, 5, 20, 16, 7, 0, 0, 1961, 23
2012-11-18, Jaguars, 86, 29, 372, 35, 18, 6, 54, 1, 0, 17, 14, 4, 2, 1, 1879, 37, Texans, 149, 35, 504, 55, 43, 2, 20, 1, 2, 39, 11, 4, 0, 0, 2500, 43
2012-11-18, Bengals, 189, 38, 220, 29, 18, 9, 54, 0, 0, 22, 14, 4, 3, 3, 2122, 28, Chiefs, 113, 26, 171, 30, 17, 5, 30, 1, 0, 16, 11, 1, 1, 0, 1478, 6
2012-11-18, Ravens, 47, 23, 153, 32, 20, 4, 68, 0, 0, 12, 14, 3, 0, 0, 1629, 13, Steelers, 134, 27, 175, 39, 18, 6, 43, 2, 1, 17, 17, 5, 1, 0, 1971, 10
2012-11-18, Buccaneers, 167, 30, 236, 46, 25, 6, 50, 1, 2, 25, 18, 7, 2, 1, 1950, 27, Panthers, 97, 34, 234, 29, 16, 11, 91, 1, 0, 18, 17, 9, 1, 0, 1910, 21
2012-11-18, Jets, 124, 41, 165, 21, 16, 3, 20, 0, 0, 17, 15, 7, 1, 0, 1983, 27, Rams, 114, 20, 167, 44, 23, 5, 30, 2, 1, 15, 16, 5, 5, 3, 1617, 13
2012-11-18, Browns, 119, 33, 192, 35, 20, 12, 129, 1, 0, 19, 15, 6, 1, 0, 1843, 20, Cowboys, 63, 21, 257, 50, 35, 9, 92, 1, 0, 30, 14, 4, 1, 1, 2536, 23
2012-11-18, Colts, 119, 24, 329, 50, 27, 1, 5, 1, 3, 28, 14, 8, 0, 0, 1975, 24, Patriots, 115, 25, 331, 35, 24, 4, 70, 0, 0, 25, 12, 8, 0, 0, 1625, 59
2012-11-18, Packers, 95, 29, 219, 27, 19, 9, 80, 0, 1, 16, 13, 6, 1, 0, 1818, 24, Lions, 110, 24, 252, 39, 17, 7, 50, 2, 2, 19, 15, 6, 1, 0, 1782, 20
2012-11-18, Eagles, 80, 21, 177, 46, 21, 9, 70, 1, 2, 16, 19, 7, 1, 0, 1884, 6, Redskins, 169, 34, 192, 15, 14, 13, 80, 0, 0, 15, 11, 5, 1, 0, 1716, 31
2012-11-18, Saints, 151, 28, 229, 28, 21, 11, 109, 0, 0, 19, 11, 6, 0, 0, 1716, 38, Raiders, 120, 26, 284, 40, 22, 4, 40, 0, 2, 24, 12, 4, 3, 1, 1884, 17
2012-11-19, Bears, 85, 28, 58, 22, 14, 6, 55, 0, 2, 12, 12, 3, 1, 0, 1817, 7, 49ers, 121, 29, 232, 23, 16, 5, 50, 0, 0, 18, 12, 4, 0, 0, 1783, 32
2012-11-22, Texans, 205, 28, 296, 48, 29, 8, 65, 0, 1, 26, 15, 6, 1, 1, 2138, 34, Lions, 106, 23, 419, 61, 31, 7, 70, 1, 0, 29, 18, 9, 0, 0, 2221, 31
2012-11-22, Redskins, 149, 32, 288, 27, 19, 5, 41, 0, 1, 22, 12, 6, 0, 0, 1902, 38, Cowboys, 35, 11, 423, 62, 37, 7, 45, 1, 2, 22, 17, 8, 1, 1, 1698, 31
2012-11-22, Patriots, 152, 39, 323, 27, 18, 8, 36, 1, 0, 25, 15, 11, 0, 0, 1774, 49, Jets, 119, 29, 286, 36, 26, 5, 35, 4, 1, 25, 10, 3, 3, 1, 1826, 19
2012-11-25, Seahawks, 96, 27, 216, 27, 21, 10, 59, 0, 0, 16, 14, 7, 0, 0, 1919, 21, Dolphins, 189, 28, 246, 26, 18, 2, 15, 0, 1, 23, 9, 4, 0, 0, 1681, 24
2012-11-25, Packers, 116, 26, 201, 27, 15, 7, 49, 1, 1, 16, 12, 5, 1, 0, 1727, 10, Giants, 147, 31, 243, 30, 16, 4, 24, 0, 0, 23, 12, 6, 2, 1, 1873, 38
2012-11-25, Raiders, 99, 23, 119, 34, 19, 3, 25, 1, 1, 14, 12, 3, 2, 0, 1754, 10, Bengals, 221, 34, 194, 30, 16, 3, 25, 0, 0, 18, 17, 9, 0, 0, 1846, 34
2012-11-25, Ravens, 127, 35, 316, 51, 30, 6, 60, 0, 0, 25, 24, 12, 2, 1, 2342, 16, Chargers, 91, 23, 189, 36, 23, 5, 37, 0, 0, 16, 15, 3, 1, 1, 2091, 13
2012-11-25, Titans, 110, 29, 250, 40, 23, 6, 42, 0, 2, 20, 15, 6, 0, 0, 1837, 19, Jaguars, 100, 27, 221, 26, 17, 5, 30, 0, 1, 19, 14, 7, 1, 0, 1763, 24
2012-11-25, Rams, 173, 34, 194, 18, 8, 10, 84, 0, 1, 15, 11, 3, 0, 0, 1689, 31, Cardinals, 74, 23, 301, 52, 31, 7, 56, 0, 4, 24, 13, 4, 2, 0, 1911, 17
2012-11-25, 49ers, 144, 31, 231, 25, 16, 10, 68, 1, 1, 18, 13, 6, 0, 0, 1806, 31, Saints, 59, 21, 231, 41, 26, 4, 53, 0, 2, 19, 11, 3, 3, 1, 1794, 21
2012-11-25, Bills, 135, 23, 169, 33, 17, 4, 46, 0, 1, 16, 13, 4, 0, 0, 1702, 13, Colts, 87, 29, 225, 37, 20, 6, 37, 1, 1, 22, 16, 8, 0, 0, 1898, 20
2012-11-25, Vikings, 114, 20, 144, 43, 22, 3, 44, 2, 1, 15, 16, 6, 3, 1, 1350, 10, Bears, 113, 39, 183, 31, 23, 5, 55, 1, 1, 23, 19, 11, 1, 1, 2250, 28
2012-11-25, Broncos, 95, 24, 273, 37, 22, 4, 35, 0, 1, 21, 14, 7, 0, 0, 1697, 17, Chiefs, 148, 31, 116, 26, 13, 7, 50, 0, 1, 13, 14, 3, 0, 0, 1903, 9
2012-11-25, Falcons, 79, 24, 345, 32, 26, 2, 15, 1, 1, 20, 13, 8, 0, 0, 1762, 24, Buccaneers, 50, 21, 276, 31, 20, 5, 24, 0, 0, 16, 10, 4, 0, 0, 1838, 23
2012-11-25, Steelers, 49, 20, 193, 34, 20, 9, 68, 5, 3, 13, 9, 1, 0, 0, 1590, 14, Browns, 108, 34, 130, 26, 17, 10, 90, 0, 1, 14, 16, 3, 0, 0, 2010, 20
2012-11-26, Panthers, 109, 35, 289, 28, 18, 6, 101, 0, 0, 24, 12, 6, 0, 0, 2112, 30, Eagles, 204, 26, 107, 21, 16, 5, 30, 3, 0, 18, 8, 2, 1, 0, 1488, 22
2012-11-29, Saints, 101, 23, 335, 50, 28, 5, 30, 0, 5, 24, 14, 7, 0, 0, 2024, 13, Falcons, 124, 23, 159, 33, 18, 5, 25, 1, 0, 15, 11, 1, 0, 0, 1576, 23
2012-12-02, Colts, 87, 18, 372, 54, 24, 4, 36, 0, 3, 23, 15, 4, 2, 2, 1342, 35, Lions, 138, 29, 313, 46, 27, 8, 61, 0, 1, 21, 17, 6, 0, 0, 2258, 33
2012-12-02, Patriots, 108, 32, 213, 40, 24, 6, 50, 0, 1, 25, 15, 7, 0, 0, 2004, 23, Dolphins, 101, 27, 176, 29, 13, 7, 77, 1, 0, 15, 13, 3, 2, 1, 1596, 16
2012-12-02, Seahawks, 176, 32, 283, 37, 23, 8, 55, 1, 0, 25, 15, 8, 1, 1, 2075, 23, Bears, 132, 33, 233, 26, 17, 5, 45, 0, 0, 22, 12, 6, 1, 0, 1972, 17
2012-12-02, Cardinals, 81, 21, 56, 31, 10, 4, 30, 0, 1, 5, 15, 0, 2, 1, 1312, 6, Jets, 177, 43, 112, 28, 15, 3, 20, 1, 3, 20, 14, 5, 0, 0, 2288, 7
2012-12-02, Bengals, 128, 32, 211, 38, 25, 8, 55, 1, 2, 21, 14, 7, 0, 0, 1998, 20, Chargers, 46, 11, 251, 48, 26, 8, 55, 1, 1, 20, 12, 4, 1, 0, 1602, 13
2012-12-02, Jaguars, 50, 18, 186, 42, 19, 8, 74, 1, 1, 21, 10, 1, 3, 0, 1491, 18, Bills, 232, 46, 112, 17, 9, 9, 100, 1, 1, 20, 12, 5, 1, 0, 2109, 34
2012-12-02, Texans, 124, 35, 207, 35, 21, 11, 97, 0, 0, 16, 17, 4, 1, 1, 2028, 24, Titans, 89, 17, 265, 45, 21, 4, 35, 3, 3, 17, 15, 4, 2, 0, 1572, 10
2012-12-02, 49ers, 148, 36, 191, 32, 21, 11, 97, 1, 0, 18, 19, 8, 1, 0, 2334, 13, Rams, 85, 27, 208, 39, 26, 8, 65, 0, 0, 16, 16, 3, 1, 0, 2140, 16
2012-12-02, Panthers, 165, 22, 220, 27, 15, 7, 45, 0, 0, 19, 10, 6, 0, 0, 1367, 21, Chiefs, 158, 43, 197, 23, 19, 1, 5, 0, 0, 23, 14, 6, 3, 3, 2233, 27
2012-12-02, Eagles, 183, 26, 240, 34, 22, 1, 5, 1, 0, 23, 10, 6, 1, 0, 1602, 33, Cowboys, 123, 33, 294, 27, 22, 7, 60, 0, 0, 22, 14, 9, 1, 1, 1998, 38
2012-12-02, Buccaneers, 71, 21, 235, 39, 18, 11, 80, 0, 1, 18, 12, 3, 1, 0, 1593, 23, Broncos, 91, 29, 242, 38, 27, 8, 75, 0, 1, 25, 11, 4, 0, 0, 2007, 31
2012-12-02, Vikings, 240, 28, 119, 25, 12, 5, 48, 0, 2, 16, 12, 6, 0, 0, 1290, 14, Packers, 152, 36, 283, 35, 27, 10, 78, 0, 1, 22, 16, 9, 0, 0, 2310, 23
2012-12-02, Steelers, 96, 26, 270, 37, 25, 4, 50, 1, 2, 19, 13, 5, 0, 0, 2061, 23, Ravens, 111, 21, 177, 34, 16, 8, 70, 1, 1, 19, 11, 3, 0, 0, 1539, 20
2012-12-02, Browns, 122, 30, 353, 36, 25, 2, 25, 0, 2, 23, 11, 3, 2, 2, 1950, 20, Raiders, 85, 17, 344, 54, 34, 9, 65, 0, 1, 25, 16, 9, 1, 1, 1650, 17
2012-12-03, Giants, 117, 29, 273, 33, 20, 9, 73, 0, 0, 21, 15, 9, 0, 0, 1993, 16, Redskins, 207, 31, 163, 21, 13, 4, 56, 1, 0, 20, 8, 4, 0, 0, 1607, 17
2012-12-06, Broncos, 140, 39, 288, 36, 26, 3, 25, 0, 1, 30, 14, 7, 0, 0, 2239, 26, Raiders, 61, 16, 263, 30, 19, 11, 94, 1, 1, 14, 8, 2, 0, 0, 1361, 13
2012-12-09, Cowboys, 49, 24, 239, 43, 25, 6, 49, 0, 1, 20, 19, 11, 0, 0, 1811, 20, Bengals, 146, 20, 190, 33, 20, 8, 70, 0, 1, 19, 11, 4, 0, 0, 1789, 19
2012-12-09, Jets, 166, 42, 104, 19, 12, 1, 15, 2, 0, 17, 13, 4, 0, 0, 1831, 17, Jaguars, 123, 24, 168, 43, 21, 7, 54, 0, 2, 16, 16, 2, 3, 3, 1769, 10
2012-12-09, Cardinals, 43, 16, 111, 39, 19, 9, 79, 4, 4, 10, 14, 4, 1, 0, 1533, 0, Seahawks, 284, 42, 209, 22, 12, 10, 97, 0, 1, 22, 11, 3, 1, 0, 2057, 58
2012-12-09, Lions, 135, 32, 251, 45, 27, 5, 55, 1, 1, 27, 17, 11, 2, 1, 2234, 20, Packers, 140, 25, 148, 24, 14, 7, 50, 1, 0, 15, 11, 5, 0, 0, 1366, 27
2012-12-09, Chiefs, 180, 26, 130, 21, 10, 5, 35, 0, 1, 12, 11, 1, 1, 0, 1591, 7, Browns, 154, 35, 198, 30, 17, 7, 55, 0, 0, 20, 15, 5, 0, 0, 2009, 30
2012-12-09, Chargers, 94, 36, 200, 42, 21, 6, 51, 0, 0, 19, 22, 12, 1, 1, 2206, 34, Steelers, 69, 17, 271, 42, 22, 8, 52, 1, 1, 18, 13, 5, 1, 0, 1394, 24
2012-12-09, Ravens, 186, 35, 173, 21, 16, 8, 56, 1, 1, 18, 12, 6, 0, 0, 1762, 28, Redskins, 179, 35, 244, 28, 17, 8, 70, 1, 0, 22, 11, 4, 0, 0, 2041, 31
2012-12-09, Falcons, 35, 11, 327, 49, 34, 3, 15, 0, 1, 25, 8, 2, 2, 1, 1453, 20, Panthers, 195, 32, 280, 35, 23, 3, 10, 0, 0, 23, 15, 9, 1, 1, 2147, 30
2012-12-09, Bears, 118, 18, 320, 53, 28, 10, 80, 0, 2, 22, 17, 7, 2, 1, 1902, 14, Vikings, 171, 38, 77, 17, 11, 7, 54, 0, 1, 17, 14, 6, 0, 0, 1698, 21
2012-12-09, Eagles, 29, 16, 338, 51, 32, 2, 13, 1, 0, 23, 18, 7, 2, 2, 1791, 23, Buccaneers, 136, 32, 178, 34, 14, 8, 64, 0, 0, 18, 16, 6, 0, 0, 1809, 21
2012-12-09, Rams, 78, 27, 207, 39, 19, 2, 17, 0, 1, 17, 17, 7, 1, 1, 1764, 15, Bills, 61, 20, 220, 33, 25, 2, 15, 1, 1, 17, 12, 3, 0, 0, 1836, 12
2012-12-09, Dolphins, 94, 22, 133, 33, 17, 5, 43, 1, 0, 17, 13, 5, 3, 1, 1768, 13, 49ers, 155, 28, 166, 23, 18, 6, 45, 0, 0, 20, 10, 2, 0, 0, 1832, 27
2012-12-09, Saints, 142, 24, 345, 43, 26, 10, 81, 2, 2, 22, 13, 5, 1, 0, 1818, 27, Giants, 135, 27, 259, 35, 22, 6, 55, 0, 2, 24, 11, 5, 0, 0, 1782, 52
2012-12-09, Titans, 97, 24, 259, 35, 22, 9, 70, 0, 2, 17, 11, 4, 0, 0, 1717, 23, Colts, 98, 30, 171, 34, 16, 6, 43, 0, 2, 20, 12, 4, 0, 0, 1883, 27
2012-12-10, Texans, 100, 27, 223, 36, 21, 7, 70, 0, 1, 19, 14, 4, 2, 0, 1751, 14, Patriots, 130, 33, 289, 36, 21, 6, 56, 0, 1, 27, 12, 6, 0, 0, 1849, 42
2012-12-13, Bengals, 157, 41, 92, 27, 13, 11, 94, 2, 0, 18, 18, 7, 1, 0, 2260, 34, Eagles, 42, 19, 177, 33, 16, 9, 76, 4, 1, 10, 12, 3, 0, 0, 1340, 13
2012-12-16, Giants, 97, 21, 159, 25, 13, 2, 25, 1, 2, 10, 10, 4, 3, 0, 1263, 0, Falcons, 129, 38, 265, 28, 23, 3, 30, 0, 0, 22, 13, 9, 0, 0, 2337, 34
2012-12-16, Chiefs, 10, 10, 109, 32, 18, 7, 60, 0, 1, 7, 12, 1, 3, 0, 1194, 0, Raiders, 203, 45, 182, 30, 18, 5, 62, 1, 0, 21, 17, 7, 0, 0, 2406, 15
2012-12-16, Steelers, 69, 17, 319, 40, 24, 0, 0, 1, 1, 20, 12, 5, 0, 0, 1620, 24, Cowboys, 87, 21, 328, 42, 30, 8, 61, 1, 0, 23, 11, 4, 0, 0, 2064, 27
2012-12-16, Broncos, 163, 45, 187, 28, 17, 7, 51, 0, 0, 21, 16, 5, 0, 0, 2314, 34, Ravens, 56, 19, 222, 40, 20, 6, 61, 1, 1, 12, 12, 1, 2, 0, 1286, 17
2012-12-16, Packers, 113, 32, 278, 36, 23, 8, 104, 2, 0, 20, 17, 7, 2, 2, 2003, 21, Bears, 83, 23, 107, 21, 12, 10, 91, 0, 1, 12, 9, 0, 1, 0, 1597, 13
2012-12-16, Colts, 124, 25, 148, 27, 13, 8, 79, 1, 0, 19, 8, 1, 0, 0, 1614, 17, Texans, 178, 32, 239, 31, 23, 9, 69, 0, 0, 23, 13, 5, 0, 0, 1986, 29
2012-12-16, Seahawks, 270, 32, 196, 23, 14, 4, 32, 0, 0, 22, 11, 5, 1, 1, 1737, 50, Bills, 118, 21, 215, 43, 24, 4, 20, 1, 2, 21, 13, 5, 1, 0, 1863, 17
2012-12-16, Lions, 84, 22, 228, 50, 24, 7, 63, 1, 3, 18, 18, 6, 2, 0, 1874, 10, Cardinals, 99, 29, 97, 21, 14, 6, 50, 0, 1, 12, 12, 2, 0, 0, 1726, 38
2012-12-16, Panthers, 155, 39, 217, 33, 19, 6, 48, 1, 0, 29, 14, 7, 1, 1, 2252, 31, Chargers, 70, 16, 94, 23, 16, 9, 70, 2, 0, 12, 9, 3, 0, 0, 1348, 7
2012-12-16, 49ers, 180, 39, 208, 25, 14, 6, 88, 1, 1, 19, 14, 5, 2, 1, 1813, 41, Patriots, 95, 24, 425, 65, 36, 8, 73, 2, 2, 32, 15, 2, 6, 5, 1787, 34
2012-12-16, Buccaneers, 67, 16, 319, 54, 30, 7, 84, 1, 4, 20, 13, 4, 3, 1, 1734, 0, Saints, 149, 25, 298, 39, 26, 6, 55, 0, 0, 24, 11, 4, 0, 0, 1866, 41
2012-12-16, Jaguars, 86, 21, 213, 34, 18, 10, 88, 0, 0, 13, 15, 6, 3, 0, 1462, 3, Dolphins, 180, 36, 209, 29, 22, 5, 41, 1, 0, 26, 11, 6, 1, 0, 2138, 24
2012-12-16, Vikings, 213, 33, 109, 24, 17, 3, 49, 0, 0, 18, 11, 2, 1, 1, 1827, 36, Rams, 87, 18, 345, 55, 35, 8, 47, 1, 1, 29, 13, 3, 3, 1, 1773, 22
2012-12-16, Redskins, 122, 35, 308, 37, 26, 6, 45, 0, 1, 25, 15, 7, 1, 1, 2177, 38, Browns, 58, 15, 233, 35, 21, 5, 30, 0, 2, 13, 12, 4, 2, 0, 1423, 21
2012-12-17, Jets, 146, 30, 107, 29, 13, 4, 23, 1, 4, 20, 12, 5, 0, 0, 1816, 10, Titans, 167, 30, 127, 22, 13, 14, 111, 0, 0, 12, 13, 2, 0, 0, 1784, 14
2012-12-22, Falcons, 73, 22, 271, 32, 25, 3, 20, 0, 0, 19, 11, 6, 0, 0, 1732, 31, Lions, 79, 22, 443, 56, 37, 2, 20, 2, 1, 25, 14, 5, 4, 3, 1868, 18
2012-12-23, Rams, 89, 27, 196, 27, 13, 9, 64, 1, 1, 14, 11, 4, 0, 0, 1441, 28, Buccaneers, 80, 22, 349, 54, 30, 1, 5, 1, 4, 23, 17, 8, 4, 0, 2159, 13
