Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2014-10-26, Raiders, 76, 21, 311, 56, 34, 8, 54, 2, 1, 19, 19, 6, 4, 3, 2092, 13, Browns, 39, 25, 267, 28, 19, 6, 30, 0, 0, 15, 12, 2, 0, 0, 1508, 23
2014-10-26, Lions, 60, 23, 325, 47, 24, 8, 85, 0, 1, 22, 15, 8, 0, 0, 1855, 22, Falcons, 78, 26, 213, 27, 20, 5, 39, 0, 1, 22, 8, 4, 0, 0, 1745, 21
2014-10-26, Colts, 63, 10, 385, 45, 26, 5, 43, 0, 2, 26, 10, 5, 0, 0, 1217, 34, Steelers, 117, 32, 522, 49, 40, 10, 59, 2, 0, 34, 13, 8, 1, 1, 2383, 51
2014-10-27, Redskins, 123, 31, 286, 30, 25, 6, 45, 0, 1, 19, 14, 6, 1, 1, 2292, 20, Cowboys, 171, 25, 224, 34, 21, 3, 35, 2, 0, 20, 12, 5, 1, 0, 1717, 17
2014-10-30, Saints, 105, 37, 270, 34, 24, 4, 36, 1, 1, 27, 13, 7, 1, 1, 2118, 28, Panthers, 109, 22, 122, 28, 10, 6, 67, 1, 1, 15, 14, 6, 0, 0, 1482, 10
2014-11-02, Jaguars, 132, 25, 233, 33, 22, 3, 35, 0, 1, 19, 12, 4, 0, 0, 1636, 23, Bengals, 191, 34, 232, 31, 19, 6, 40, 0, 2, 23, 13, 6, 0, 0, 1964, 33
2014-11-02, Chargers, 50, 19, 128, 26, 13, 7, 57, 1, 3, 10, 11, 3, 1, 0, 1433, 0, Dolphins, 132, 35, 309, 39, 26, 3, 25, 0, 0, 28, 14, 8, 1, 0, 2167, 37
2014-11-02, Jets, 139, 30, 225, 36, 24, 5, 40, 0, 0, 22, 12, 4, 5, 2, 1895, 10, Chiefs, 113, 24, 196, 31, 21, 3, 20, 0, 0, 23, 13, 8, 0, 0, 1705, 24
2014-11-02, Redskins, 122, 29, 225, 28, 18, 6, 55, 0, 1, 21, 13, 6, 1, 0, 1774, 26, Vikings, 100, 27, 252, 42, 26, 9, 60, 0, 0, 24, 15, 8, 1, 0, 1826, 29
2014-11-02, Raiders, 37, 18, 189, 41, 24, 5, 69, 1, 2, 17, 15, 5, 2, 2, 1494, 24, Seahawks, 149, 38, 177, 35, 17, 9, 65, 0, 0, 21, 18, 7, 0, 0, 2106, 30
2014-11-02, Buccaneers, 113, 26, 252, 33, 17, 4, 33, 0, 2, 20, 12, 4, 1, 0, 1832, 17, Browns, 56, 27, 274, 34, 21, 7, 44, 0, 2, 19, 14, 5, 2, 1, 1768, 22
2014-11-02, Broncos, 43, 17, 429, 57, 34, 10, 72, 0, 2, 26, 11, 3, 4, 0, 1833, 21, Patriots, 66, 25, 332, 53, 33, 9, 71, 0, 1, 29, 16, 6, 1, 1, 1767, 43
2014-11-02, Ravens, 63, 18, 269, 45, 30, 10, 108, 1, 1, 22, 13, 3, 2, 2, 1714, 23, Steelers, 55, 25, 321, 37, 25, 7, 67, 1, 0, 22, 14, 6, 1, 1, 1886, 43
2014-11-02, Rams, 91, 27, 102, 24, 13, 9, 83, 0, 2, 13, 12, 4, 0, 0, 1654, 13, 49ers, 80, 21, 183, 33, 22, 9, 44, 2, 0, 20, 12, 3, 0, 0, 1946, 10
2014-11-02, Cardinals, 102, 29, 237, 34, 22, 6, 62, 0, 1, 22, 15, 9, 0, 0, 1888, 28, Cowboys, 92, 25, 174, 33, 18, 5, 33, 0, 2, 18, 11, 3, 1, 0, 1712, 17
2014-11-02, Eagles, 190, 41, 293, 34, 24, 7, 55, 1, 3, 30, 16, 9, 2, 2, 1933, 31, Texans, 118, 28, 182, 27, 13, 9, 54, 0, 1, 15, 13, 5, 1, 0, 1667, 21
2014-11-03, Colts, 98, 24, 345, 46, 25, 4, 30, 0, 0, 22, 15, 5, 0, 0, 1983, 40, Giants, 89, 20, 349, 52, 27, 4, 30, 1, 0, 22, 16, 4, 2, 1, 1617, 24
2014-11-06, Browns, 170, 52, 198, 23, 15, 6, 62, 1, 0, 21, 16, 7, 0, 0, 2149, 24, Bengals, 86, 22, 79, 39, 13, 7, 55, 1, 3, 11, 17, 3, 1, 1, 1451, 3
2014-11-09, Bears, 55, 24, 256, 40, 23, 11, 163, 1, 2, 21, 12, 3, 4, 0, 1819, 14, Packers, 132, 32, 319, 32, 19, 5, 50, 1, 0, 21, 13, 6, 2, 2, 1781, 55
2014-11-09, Chiefs, 127, 24, 151, 29, 17, 3, 19, 1, 0, 16, 13, 3, 1, 1, 1758, 17, Bills, 111, 22, 253, 48, 29, 6, 44, 3, 0, 21, 16, 7, 1, 0, 1842, 13
2014-11-09, Broncos, 118, 27, 353, 49, 33, 12, 95, 0, 2, 25, 15, 7, 1, 1, 1942, 41, Raiders, 30, 15, 192, 47, 30, 4, 37, 1, 2, 10, 18, 5, 0, 0, 1658, 17
2014-11-09, Falcons, 110, 28, 212, 31, 20, 5, 30, 0, 0, 19, 12, 6, 0, 0, 1788, 27, Buccaneers, 92, 23, 281, 43, 27, 10, 79, 1, 2, 23, 17, 12, 1, 0, 1812, 17
2014-11-09, Steelers, 36, 17, 326, 43, 30, 3, 20, 2, 2, 22, 11, 6, 1, 0, 1767, 13, Jets, 150, 36, 125, 18, 10, 9, 75, 0, 0, 15, 15, 6, 0, 0, 1833, 20
2014-11-09, Titans, 67, 22, 143, 27, 16, 9, 67, 1, 1, 14, 12, 4, 0, 0, 1753, 7, Ravens, 151, 34, 161, 27, 16, 5, 40, 0, 0, 18, 13, 4, 1, 1, 1847, 21
2014-11-09, 49ers, 144, 32, 186, 32, 14, 2, 15, 1, 0, 21, 15, 6, 1, 1, 2026, 27, Saints, 136, 31, 287, 47, 28, 6, 43, 1, 2, 23, 18, 8, 2, 2, 2160, 24
2014-11-09, Giants, 54, 17, 270, 44, 29, 4, 35, 1, 1, 20, 12, 6, 1, 0, 1608, 17, Seahawks, 350, 45, 160, 17, 10, 6, 50, 1, 2, 27, 12, 7, 1, 1, 1992, 38
2014-11-09, Rams, 70, 22, 174, 30, 17, 8, 80, 1, 2, 16, 10, 1, 2, 1, 1600, 14, Cardinals, 28, 22, 307, 41, 28, 5, 35, 0, 1, 21, 15, 6, 0, 0, 2000, 31
2014-11-09, Cowboys, 151, 30, 248, 28, 21, 9, 65, 1, 0, 16, 13, 4, 0, 0, 1892, 31, Jaguars, 71, 24, 262, 37, 22, 2, 19, 2, 1, 20, 14, 4, 4, 2, 1708, 17
2014-11-09, Dolphins, 50, 19, 178, 38, 27, 5, 44, 1, 1, 20, 14, 5, 0, 0, 1706, 16, Lions, 63, 19, 288, 42, 27, 10, 98, 0, 1, 19, 12, 3, 3, 2, 1894, 20
2014-11-10, Panthers, 102, 32, 215, 40, 25, 4, 30, 2, 3, 21, 20, 10, 1, 0, 2285, 21, Eagles, 37, 23, 328, 38, 20, 5, 50, 0, 0, 17, 15, 5, 1, 0, 1315, 45
2014-11-13, Bills, 54, 19, 183, 39, 22, 7, 70, 0, 0, 13, 15, 6, 2, 0, 1658, 9, Dolphins, 125, 24, 205, 34, 26, 4, 30, 2, 0, 24, 9, 4, 0, 0, 1942, 22
2014-11-16, Vikings, 96, 16, 147, 28, 18, 2, 18, 0, 1, 10, 11, 2, 2, 2, 1282, 13, Bears, 138, 31, 330, 43, 31, 7, 60, 0, 2, 24, 17, 10, 3, 2, 2318, 21
2014-11-16, Raiders, 71, 19, 162, 34, 16, 8, 41, 1, 0, 9, 15, 3, 1, 1, 1514, 6, Chargers, 120, 32, 180, 34, 22, 6, 40, 0, 0, 18, 15, 4, 0, 0, 2086, 13
2014-11-16, Bengals, 186, 36, 219, 22, 16, 4, 33, 0, 0, 22, 13, 9, 0, 0, 1754, 27, Saints, 75, 26, 255, 41, 33, 5, 34, 1, 0, 24, 13, 8, 1, 0, 1846, 10
2014-11-16, Texans, 213, 54, 211, 30, 20, 5, 55, 0, 1, 29, 18, 7, 1, 1, 2033, 23, Browns, 65, 23, 310, 50, 20, 8, 67, 1, 1, 24, 15, 3, 2, 0, 1567, 7
2014-11-16, Lions, 98, 19, 164, 30, 18, 9, 80, 0, 1, 11, 15, 5, 1, 0, 1757, 6, Cardinals, 46, 26, 306, 32, 21, 4, 35, 0, 2, 18, 14, 8, 0, 0, 1843, 14
2014-11-16, 49ers, 148, 37, 185, 30, 15, 4, 35, 1, 0, 20, 14, 6, 1, 0, 2099, 16, Giants, 65, 21, 265, 45, 22, 3, 54, 0, 5, 17, 15, 6, 3, 0, 1501, 10
2014-11-16, Eagles, 109, 31, 320, 44, 26, 6, 53, 2, 2, 22, 15, 5, 3, 2, 1638, 20, Packers, 110, 25, 365, 38, 24, 4, 52, 0, 0, 25, 14, 8, 0, 0, 1962, 53
2014-11-16, Buccaneers, 48, 21, 281, 23, 15, 11, 101, 1, 0, 12, 10, 3, 0, 0, 1549, 27, Redskins, 155, 31, 167, 32, 23, 9, 67, 1, 2, 20, 13, 4, 1, 1, 2051, 7
2014-11-16, Seahawks, 204, 37, 168, 32, 20, 8, 50, 0, 0, 25, 12, 5, 3, 0, 2157, 20, Chiefs, 190, 30, 108, 16, 11, 3, 6, 2, 0, 20, 6, 2, 0, 0, 1443, 24
2014-11-16, Patriots, 246, 44, 257, 30, 19, 5, 53, 0, 2, 33, 11, 9, 0, 0, 2061, 42, Colts, 19, 16, 303, 39, 23, 4, 27, 0, 1, 17, 13, 5, 3, 1, 1539, 20
2014-11-16, Broncos, 28, 10, 369, 54, 34, 8, 62, 0, 2, 21, 12, 4, 3, 0, 1450, 7, Rams, 131, 33, 206, 29, 20, 3, 25, 0, 0, 16, 17, 6, 0, 0, 2150, 22
2014-11-16, Falcons, 86, 27, 260, 45, 31, 5, 58, 1, 0, 22, 15, 5, 0, 0, 1918, 19, Panthers, 106, 25, 285, 37, 23, 1, 15, 0, 2, 22, 13, 3, 0, 0, 1682, 17
2014-11-17, Steelers, 206, 36, 180, 32, 21, 4, 39, 0, 1, 29, 13, 7, 0, 0, 2389, 27, Titans, 49, 15, 263, 24, 15, 1, 10, 0, 1, 14, 8, 3, 0, 0, 1211, 24
2014-11-20, Chiefs, 96, 24, 217, 36, 20, 7, 59, 0, 0, 16, 14, 2, 1, 0, 1796, 20, Raiders, 179, 30, 172, 35, 18, 7, 60, 1, 0, 18, 16, 8, 1, 1, 1804, 24
2014-11-23, Lions, 91, 25, 244, 46, 18, 9, 54, 0, 1, 21, 17, 5, 3, 2, 1811, 9, Patriots, 90, 20, 349, 53, 38, 11, 89, 0, 1, 29, 14, 6, 1, 1, 1789, 34
2014-11-23, Packers, 155, 32, 207, 29, 19, 8, 75, 0, 0, 24, 11, 6, 0, 0, 1905, 24, Vikings, 112, 25, 196, 37, 21, 7, 77, 0, 1, 20, 13, 5, 1, 1, 1695, 21
2014-11-23, Rams, 107, 24, 210, 36, 19, 9, 90, 1, 2, 16, 14, 6, 1, 1, 1731, 24, Chargers, 128, 22, 282, 35, 29, 8, 85, 2, 1, 19, 12, 4, 0, 0, 1869, 27
2014-11-23, Dolphins, 97, 21, 216, 36, 26, 6, 50, 0, 1, 25, 8, 4, 1, 1, 1543, 36, Broncos, 201, 35, 249, 35, 28, 9, 98, 1, 0, 29, 13, 9, 1, 1, 2057, 39
2014-11-23, Browns, 162, 29, 313, 41, 23, 5, 30, 0, 3, 29, 10, 4, 0, 0, 1837, 26, Falcons, 63, 23, 252, 43, 27, 7, 40, 1, 1, 21, 16, 9, 0, 0, 1763, 24
2014-11-23, Buccaneers, 66, 22, 301, 48, 25, 9, 87, 2, 2, 17, 17, 7, 1, 0, 1810, 13, Bears, 92, 26, 112, 27, 17, 6, 45, 1, 0, 12, 16, 4, 0, 0, 1790, 21
2014-11-23, Bengals, 139, 43, 233, 35, 24, 6, 60, 0, 1, 24, 20, 11, 1, 0, 2350, 22, Texans, 64, 19, 184, 45, 21, 3, 15, 0, 1, 18, 14, 4, 3, 2, 1250, 13
2014-11-23, Cardinals, 64, 20, 140, 26, 14, 3, 25, 0, 1, 12, 12, 3, 0, 0, 1473, 3, Seahawks, 124, 29, 169, 22, 17, 7, 74, 0, 0, 16, 13, 5, 0, 0, 2127, 19
2014-11-23, Redskins, 136, 27, 77, 20, 11, 7, 53, 1, 0, 12, 13, 2, 0, 0, 1795, 13, 49ers, 66, 29, 246, 29, 20, 5, 47, 2, 1, 16, 13, 5, 2, 2, 1805, 17
2014-11-23, Titans, 52, 19, 299, 39, 20, 7, 56, 2, 1, 16, 12, 2, 2, 1, 1608, 24, Eagles, 164, 38, 298, 43, 30, 9, 69, 0, 2, 26, 19, 10, 0, 0, 1992, 43
2014-11-23, Cowboys, 119, 25, 266, 26, 18, 7, 63, 1, 0, 18, 10, 4, 0, 0, 1493, 31, Giants, 89, 32, 328, 40, 29, 5, 30, 0, 1, 27, 16, 11, 1, 0, 2107, 28
2014-11-23, Jaguars, 80, 23, 114, 27, 15, 6, 43, 1, 1, 11, 12, 3, 1, 0, 1555, 3, Colts, 175, 35, 214, 32, 21, 6, 54, 3, 0, 24, 17, 9, 0, 0, 2045, 23
2014-11-24, Jets, 92, 19, 126, 31, 17, 9, 60, 0, 1, 11, 15, 3, 1, 1, 1746, 3, Bills, 116, 29, 220, 32, 24, 4, 24, 0, 0, 21, 13, 7, 1, 0, 1854, 38
2014-11-24, Ravens, 215, 32, 234, 24, 18, 6, 42, 1, 0, 23, 13, 9, 0, 0, 1815, 34, Saints, 126, 21, 399, 45, 35, 5, 50, 0, 1, 26, 12, 5, 1, 0, 1785, 27
2014-11-27, Eagles, 256, 45, 208, 29, 20, 4, 20, 1, 0, 26, 15, 8, 0, 0, 1825, 33, Cowboys, 93, 25, 174, 29, 18, 6, 42, 1, 2, 16, 12, 4, 1, 0, 1775, 10
2014-11-27, Seahawks, 157, 34, 222, 22, 15, 14, 105, 0, 0, 16, 14, 5, 1, 0, 2119, 19, 49ers, 64, 18, 100, 29, 16, 3, 20, 1, 2, 16, 11, 4, 0, 0, 1481, 3
2014-11-27, Bears, 13, 8, 256, 48, 31, 5, 41, 0, 2, 18, 12, 5, 0, 0, 1595, 17, Lions, 91, 23, 383, 45, 34, 5, 38, 1, 0, 28, 12, 5, 2, 1, 2005, 34
2014-11-30, Redskins, 84, 21, 341, 47, 31, 10, 78, 1, 0, 24, 15, 5, 2, 0, 2165, 27, Colts, 126, 21, 361, 27, 19, 10, 94, 2, 1, 19, 8, 5, 0, 0, 1435, 49
2014-11-30, Patriots, 84, 18, 236, 35, 22, 4, 25, 0, 0, 20, 10, 4, 1, 1, 1405, 21, Packers, 130, 29, 348, 38, 24, 4, 22, 0, 0, 24, 17, 10, 0, 0, 2195, 26
2014-11-30, Broncos, 214, 45, 174, 34, 17, 5, 32, 1, 0, 21, 21, 9, 2, 2, 2327, 29, Chiefs, 41, 15, 110, 23, 15, 5, 35, 2, 1, 11, 9, 1, 2, 1, 1273, 16
2014-11-30, Cardinals, 35, 11, 294, 39, 24, 5, 34, 1, 2, 18, 7, 1, 0, 0, 1377, 18, Falcons, 142, 34, 358, 41, 30, 9, 76, 0, 1, 22, 16, 7, 1, 1, 2223, 29
2014-11-30, Giants, 116, 35, 213, 34, 24, 6, 40, 3, 0, 22, 15, 7, 0, 0, 2079, 24, Jaguars, 118, 22, 140, 35, 21, 7, 49, 0, 0, 18, 12, 3, 0, 0, 1521, 25
2014-11-30, Bengals, 112, 28, 176, 28, 20, 10, 73, 0, 3, 19, 11, 5, 0, 0, 1837, 14, Buccaneers, 75, 25, 188, 29, 15, 13, 94, 0, 1, 14, 11, 2, 1, 0, 1763, 13
2014-11-30, Titans, 83, 22, 237, 31, 19, 6, 66, 1, 3, 19, 9, 3, 0, 0, 1604, 21, Texans, 99, 36, 358, 33, 24, 5, 40, 1, 0, 24, 17, 11, 1, 1, 1996, 45
2014-11-30, Saints, 143, 26, 250, 27, 19, 11, 77, 0, 0, 20, 10, 4, 0, 0, 1561, 35, Steelers, 103, 23, 435, 58, 32, 5, 28, 0, 2, 36, 14, 6, 1, 0, 2039, 32
2014-11-30, Raiders, 61, 21, 183, 48, 29, 8, 73, 2, 3, 17, 18, 4, 1, 0, 2216, 0, Rams, 172, 26, 176, 22, 13, 8, 60, 0, 0, 17, 8, 1, 0, 0, 1384, 52
2014-11-30, Chargers, 64, 18, 376, 45, 34, 8, 91, 1, 1, 31, 11, 9, 0, 0, 1789, 34, Ravens, 125, 32, 225, 31, 19, 14, 98, 0, 0, 24, 12, 7, 0, 0, 1811, 33
2014-11-30, Panthers, 178, 33, 170, 35, 18, 4, 35, 0, 1, 23, 16, 7, 1, 1, 2148, 13, Vikings, 92, 24, 118, 21, 15, 5, 25, 0, 0, 12, 11, 4, 0, 0, 1452, 31
2014-11-30, Browns, 74, 26, 241, 38, 23, 10, 76, 1, 2, 19, 12, 3, 1, 0, 1745, 10, Bills, 106, 30, 181, 31, 17, 6, 45, 0, 2, 15, 15, 2, 2, 2, 1855, 26
2014-12-01, Dolphins, 74, 18, 217, 35, 25, 3, 20, 0, 1, 16, 13, 5, 0, 0, 1645, 16, Jets, 277, 49, 49, 13, 7, 7, 57, 0, 1, 18, 15, 7, 0, 0, 1955, 13
2014-12-04, Cowboys, 194, 35, 203, 26, 21, 8, 97, 0, 0, 21, 14, 7, 2, 2, 1948, 41, Bears, 35, 15, 341, 46, 32, 9, 54, 1, 1, 23, 10, 2, 3, 3, 1652, 28
2014-12-07, Bills, 74, 16, 341, 57, 38, 11, 98, 1, 2, 24, 16, 9, 3, 2, 2009, 17, Broncos, 133, 29, 173, 20, 14, 5, 45, 1, 2, 15, 10, 4, 0, 0, 1591, 24
2014-12-07, Colts, 93, 20, 269, 53, 24, 6, 40, 2, 2, 23, 16, 5, 1, 1, 1684, 25, Browns, 115, 32, 133, 30, 13, 7, 85, 0, 2, 14, 15, 4, 0, 0, 1916, 24
2014-12-07, Seahawks, 188, 46, 252, 37, 22, 8, 67, 2, 0, 28, 16, 7, 1, 0, 2516, 24, Eagles, 57, 22, 82, 20, 10, 4, 69, 1, 1, 9, 11, 2, 1, 1, 1084, 14
2014-12-07, Patriots, 87, 28, 310, 44, 28, 6, 70, 1, 1, 24, 16, 7, 0, 0, 2073, 23, Chargers, 53, 17, 163, 33, 20, 8, 61, 0, 1, 13, 13, 4, 1, 0, 1527, 14
2014-12-07, 49ers, 97, 18, 151, 33, 18, 7, 50, 0, 2, 18, 11, 3, 1, 1, 1625, 13, Raiders, 85, 31, 245, 28, 22, 10, 84, 0, 0, 19, 13, 6, 1, 0, 1975, 24
2014-12-07, Texans, 169, 43, 135, 19, 13, 7, 64, 0, 0, 19, 14, 3, 2, 2, 1949, 27, Jaguars, 74, 22, 188, 40, 20, 6, 40, 0, 1, 17, 15, 5, 2, 0, 1651, 13
2014-12-07, Chiefs, 126, 17, 264, 39, 26, 9, 75, 1, 1, 19, 14, 6, 2, 0, 1799, 14, Cardinals, 141, 33, 225, 30, 15, 6, 40, 0, 0, 18, 15, 6, 0, 0, 1801, 17
2014-12-07, Rams, 131, 30, 198, 22, 16, 11, 98, 0, 0, 19, 12, 6, 0, 0, 1969, 24, Redskins, 27, 12, 179, 36, 23, 5, 51, 0, 2, 13, 12, 3, 3, 0, 1631, 0
2014-12-07, Buccaneers, 26, 14, 207, 39, 20, 5, 50, 1, 2, 15, 14, 4, 1, 0, 1405, 17, Lions, 113, 31, 294, 34, 26, 9, 122, 1, 0, 22, 15, 7, 2, 0, 2195, 34
2014-12-07, Giants, 142, 30, 260, 43, 26, 7, 70, 0, 1, 19, 18, 8, 0, 0, 2083, 36, Titans, 61, 14, 146, 35, 23, 5, 39, 1, 2, 12, 13, 2, 3, 1, 1517, 7
2014-12-07, Jets, 168, 42, 242, 29, 18, 4, 40, 1, 1, 19, 17, 8, 0, 0, 2152, 24, Vikings, 114, 28, 297, 27, 19, 6, 70, 1, 1, 19, 12, 6, 0, 0, 1727, 30
2014-12-07, Steelers, 193, 31, 350, 39, 25, 3, 20, 0, 0, 25, 16, 8, 0, 0, 1965, 42, Bengals, 86, 21, 322, 35, 25, 7, 54, 2, 0, 16, 11, 3, 1, 0, 1635, 21
2014-12-07, Ravens, 183, 31, 264, 33, 25, 7, 36, 0, 1, 26, 12, 5, 1, 1, 1818, 28, Dolphins, 63, 16, 186, 33, 23, 6, 30, 0, 0, 16, 12, 4, 1, 0, 1782, 13
2014-12-07, Panthers, 271, 40, 226, 33, 21, 6, 55, 0, 0, 24, 15, 7, 0, 0, 2160, 41, Saints, 92, 17, 218, 49, 29, 4, 30, 1, 1, 18, 14, 5, 2, 1, 1440, 10
2014-12-08, Falcons, 91, 24, 374, 39, 24, 3, 11, 0, 1, 26, 11, 5, 3, 3, 1619, 37, Packers, 179, 30, 323, 36, 24, 5, 40, 0, 0, 28, 12, 7, 1, 0, 1981, 43
2014-12-11, Cardinals, 143, 33, 131, 30, 16, 8, 59, 0, 0, 13, 17, 5, 0, 0, 2064, 12, Rams, 69, 20, 211, 39, 20, 6, 69, 1, 1, 13, 15, 4, 1, 0, 1536, 6
2014-12-14, Raiders, 78, 17, 202, 56, 27, 10, 75, 1, 0, 17, 18, 5, 1, 0, 1800, 13, Chiefs, 93, 27, 295, 31, 18, 11, 84, 1, 0, 16, 13, 3, 0, 0, 1800, 31
2014-12-14, Redskins, 144, 27, 228, 34, 22, 10, 135, 1, 0, 21, 14, 4, 1, 0, 1951, 13, Giants, 49, 22, 238, 34, 23, 9, 60, 1, 0, 17, 13, 4, 2, 1, 1649, 24
2014-12-14, Vikings, 76, 21, 284, 41, 31, 3, 25, 0, 2, 21, 11, 4, 2, 1, 2083, 14, Lions, 80, 22, 153, 28, 17, 5, 35, 0, 0, 11, 11, 2, 0, 0, 1517, 16
2014-12-14, Steelers, 45, 22, 353, 35, 27, 3, 34, 0, 0, 22, 11, 6, 0, 0, 1843, 27, Falcons, 97, 20, 310, 37, 26, 3, 25, 0, 1, 20, 11, 6, 0, 0, 1757, 20
2014-12-14, Jets, 114, 29, 163, 28, 16, 7, 46, 0, 0, 17, 13, 2, 1, 1, 1803, 16, Titans, 89, 28, 253, 35, 16, 9, 76, 1, 0, 17, 16, 6, 1, 0, 1797, 11
2014-12-14, Bengals, 244, 45, 103, 24, 14, 5, 41, 0, 1, 24, 14, 7, 2, 2, 2332, 30, Browns, 53, 17, 54, 18, 10, 9, 68, 0, 2, 5, 10, 1, 1, 1, 1268, 0
2014-12-14, Cowboys, 115, 42, 249, 31, 22, 11, 79, 1, 0, 26, 13, 5, 0, 0, 2515, 38, Eagles, 75, 21, 219, 28, 17, 8, 95, 1, 2, 19, 11, 5, 0, 0, 1085, 27
2014-12-14, Jaguars, 82, 23, 166, 38, 22, 5, 60, 0, 1, 13, 18, 5, 3, 1, 1902, 12, Ravens, 93, 26, 221, 30, 20, 9, 70, 1, 0, 17, 12, 4, 0, 0, 1698, 20
2014-12-14, Dolphins, 76, 23, 308, 47, 29, 5, 35, 0, 2, 23, 16, 3, 5, 3, 2026, 13, Patriots, 108, 29, 287, 35, 21, 5, 51, 0, 1, 23, 13, 8, 0, 0, 1574, 41
2014-12-14, Broncos, 111, 38, 226, 22, 14, 7, 71, 0, 0, 18, 12, 3, 0, 0, 1964, 22, Chargers, 56, 20, 232, 41, 24, 8, 65, 0, 2, 20, 13, 6, 0, 0, 1636, 10
2014-12-14, 49ers, 140, 32, 105, 19, 11, 8, 78, 0, 0, 14, 15, 6, 4, 2, 1862, 7, Seahawks, 152, 32, 138, 24, 12, 7, 50, 0, 1, 18, 14, 8, 0, 0, 1738, 17
2014-12-14, Packers, 158, 24, 175, 42, 17, 9, 70, 0, 2, 21, 14, 4, 0, 0, 1622, 13, Bills, 113, 33, 140, 27, 14, 10, 75, 0, 1, 13, 16, 4, 0, 0, 1978, 21
2014-12-14, Buccaneers, 151, 23, 136, 28, 13, 4, 29, 2, 1, 15, 12, 5, 0, 0, 1357, 17, Panthers, 123, 32, 269, 40, 25, 4, 25, 1, 0, 28, 13, 5, 0, 0, 2243, 19
2014-12-14, Texans, 137, 41, 152, 25, 13, 8, 66, 1, 1, 14, 16, 5, 3, 0, 1865, 10, Colts, 110, 28, 168, 34, 18, 7, 45, 1, 1, 20, 12, 2, 0, 0, 1735, 17
2014-12-15, Saints, 83, 26, 360, 36, 29, 3, 25, 1, 0, 25, 11, 4, 0, 0, 2011, 31, Bears, 125, 20, 153, 31, 17, 9, 74, 0, 3, 16, 12, 2, 2, 0, 1589, 15
2014-12-18, Titans, 95, 28, 262, 35, 24, 7, 47, 0, 0, 19, 15, 7, 1, 0, 2092, 13, Jaguars, 177, 25, 111, 27, 14, 3, 25, 0, 0, 17, 13, 5, 0, 0, 1508, 21
2014-12-20, Chargers, 98, 24, 348, 54, 33, 8, 38, 0, 3, 28, 16, 8, 3, 3, 2059, 38, 49ers, 355, 40, 92, 24, 15, 9, 92, 3, 0, 21, 11, 5, 1, 0, 1835, 35
2014-12-20, Eagles, 134, 31, 361, 50, 37, 13, 102, 1, 1, 30, 16, 9, 0, 0, 1924, 24, Redskins, 100, 29, 205, 23, 16, 3, 15, 1, 1, 21, 9, 2, 0, 0, 1676, 27
2014-12-21, Giants, 128, 34, 386, 32, 25, 12, 149, 0, 0, 19, 17, 8, 0, 0, 2087, 37, Rams, 106, 20, 281, 32, 24, 9, 76, 2, 1, 23, 6, 1, 0, 0, 1513, 27
2014-12-21, Ravens, 33, 16, 178, 50, 21, 7, 56, 0, 3, 15, 15, 4, 2, 0, 1502, 13, Texans, 123, 38, 190, 43, 21, 7, 69, 0, 1, 18, 21, 7, 0, 0, 2098, 25
2014-12-21, Patriots, 85, 24, 146, 35, 23, 5, 38, 0, 1, 19, 13, 6, 0, 0, 1659, 17, Jets, 116, 32, 191, 27, 17, 2, 14, 0, 1, 16, 13, 5, 0, 0, 1941, 16
2014-12-21, Bills, 13, 13, 308, 49, 32, 7, 55, 0, 2, 15, 15, 4, 0, 0, 1573, 24, Raiders, 140, 36, 207, 34, 17, 4, 35, 0, 0, 18, 16, 5, 0, 0, 2027, 26
2014-12-21, Falcons, 81, 22, 322, 40, 30, 6, 64, 0, 0, 18, 15, 7, 0, 0, 1929, 30, Saints, 57, 18, 271, 47, 30, 3, 25, 2, 2, 22, 14, 7, 2, 1, 1671, 14
2014-12-21, Chiefs, 39, 14, 288, 46, 32, 4, 39, 1, 0, 22, 14, 6, 2, 1, 1867, 12, Steelers, 68, 26, 214, 25, 18, 4, 40, 0, 0, 19, 10, 5, 0, 0, 1733, 20
2014-12-21, Colts, 1, 10, 228, 44, 30, 8, 55, 1, 2, 17, 13, 5, 1, 0, 1471, 7, Cowboys, 127, 40, 250, 21, 19, 7, 67, 1, 0, 25, 10, 5, 0, 0, 2129, 42
2014-12-21, Vikings, 119, 28, 238, 26, 19, 8, 74, 0, 1, 20, 12, 7, 0, 0, 1614, 35, Dolphins, 110, 29, 383, 47, 35, 7, 54, 1, 1, 36, 13, 9, 0, 0, 1986, 37
2014-12-21, Browns, 84, 22, 144, 21, 10, 6, 49, 0, 1, 8, 12, 3, 0, 0, 1317, 13, Panthers, 209, 45, 195, 31, 18, 5, 49, 1, 1, 27, 16, 9, 0, 0, 2283, 17
