Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2011-11-06, Falcons, 163, 41, 269, 24, 14, 1, 10, 0, 1, 21, 14, 6, 0, 0, 2266, 31, Colts, 83, 21, 103, 33, 17, 6, 32, 1, 1, 10, 14, 4, 0, 0, 1334, 7
2011-11-06, 49ers, 138, 32, 188, 24, 17, 9, 55, 1, 0, 15, 12, 3, 0, 0, 1939, 19, Redskins, 52, 14, 251, 47, 30, 3, 35, 2, 1, 17, 12, 5, 2, 0, 1661, 11
2011-11-06, Jets, 126, 39, 222, 28, 20, 9, 60, 1, 1, 24, 11, 6, 0, 0, 2272, 27, Bills, 96, 22, 191, 31, 15, 6, 84, 1, 2, 14, 11, 3, 3, 1, 1328, 11
2011-11-06, Browns, 44, 21, 128, 22, 14, 4, 35, 1, 1, 10, 12, 4, 2, 2, 1485, 12, Texans, 261, 40, 119, 23, 14, 2, 15, 0, 1, 21, 14, 9, 1, 1, 2115, 30
2011-11-06, Bengals, 109, 30, 210, 39, 22, 9, 87, 0, 0, 20, 16, 8, 0, 0, 1975, 24, Titans, 78, 20, 250, 41, 24, 7, 100, 1, 0, 19, 14, 5, 1, 1, 1625, 17
2011-11-06, Broncos, 299, 39, 113, 22, 10, 11, 93, 0, 0, 20, 12, 3, 1, 0, 1911, 38, Raiders, 100, 26, 316, 35, 19, 15, 130, 0, 3, 21, 12, 4, 0, 0, 1689, 24
2011-11-06, Buccaneers, 84, 20, 281, 37, 27, 9, 80, 0, 0, 18, 12, 2, 2, 1, 1796, 16, Saints, 195, 28, 258, 36, 27, 8, 63, 0, 1, 25, 10, 5, 0, 0, 1804, 27
2011-11-06, Ravens, 67, 27, 289, 47, 28, 3, 20, 1, 0, 23, 21, 14, 1, 1, 2039, 23, Steelers, 70, 20, 322, 37, 20, 6, 69, 1, 1, 20, 12, 7, 0, 0, 1561, 20
2011-11-06, Seahawks, 162, 30, 219, 30, 17, 10, 88, 0, 3, 18, 10, 2, 2, 1, 1833, 13, Cowboys, 163, 29, 279, 31, 19, 7, 82, 1, 0, 18, 14, 6, 0, 0, 1767, 23
2011-11-06, Dolphins, 107, 24, 244, 23, 17, 7, 49, 0, 0, 17, 10, 3, 0, 0, 1521, 31, Chiefs, 116, 34, 227, 39, 20, 8, 70, 0, 0, 20, 20, 8, 6, 2, 2079, 3
2011-11-06, Giants, 111, 29, 250, 39, 20, 6, 50, 1, 1, 23, 14, 4, 0, 0, 1817, 24, Patriots, 106, 24, 332, 49, 28, 7, 81, 2, 2, 23, 15, 5, 1, 1, 1783, 20
2011-11-06, Packers, 136, 26, 232, 26, 21, 5, 33, 0, 0, 21, 10, 6, 1, 0, 1785, 45, Chargers, 85, 21, 375, 46, 26, 8, 64, 0, 3, 28, 11, 5, 0, 0, 1815, 38
2011-11-07, Bears, 164, 34, 208, 32, 18, 6, 53, 2, 0, 22, 14, 7, 0, 0, 2007, 30, Eagles, 119, 23, 211, 39, 21, 6, 44, 1, 1, 20, 14, 8, 3, 1, 1593, 24
2011-11-10, Raiders, 191, 41, 298, 21, 14, 7, 45, 1, 1, 20, 10, 4, 1, 0, 1957, 24, Chargers, 75, 15, 239, 47, 23, 6, 31, 1, 1, 20, 16, 5, 1, 1, 1643, 17
2011-11-13, Texans, 185, 44, 235, 15, 11, 8, 54, 0, 0, 21, 10, 3, 1, 0, 2106, 37, Buccaneers, 90, 18, 141, 35, 15, 6, 49, 1, 3, 12, 13, 3, 1, 0, 1494, 9
2011-11-13, Saints, 41, 16, 322, 43, 30, 8, 79, 0, 0, 18, 13, 4, 0, 0, 1803, 26, Falcons, 138, 32, 343, 52, 29, 10, 85, 0, 1, 30, 16, 5, 3, 2, 2192, 23
2011-11-13, Steelers, 105, 30, 223, 33, 21, 4, 31, 0, 1, 24, 12, 5, 0, 0, 2033, 24, Bengals, 109, 26, 170, 30, 15, 4, 35, 0, 2, 14, 11, 4, 0, 0, 1567, 17
2011-11-13, Titans, 172, 35, 211, 27, 15, 9, 92, 0, 1, 22, 13, 3, 0, 0, 1956, 30, Panthers, 113, 19, 166, 40, 23, 12, 96, 1, 1, 16, 14, 3, 0, 0, 1644, 3
2011-11-13, Patriots, 60, 28, 329, 39, 26, 9, 80, 0, 0, 21, 13, 4, 1, 0, 1807, 37, Jets, 110, 25, 268, 39, 20, 5, 56, 1, 2, 22, 13, 5, 2, 0, 1793, 16
2011-11-13, Ravens, 75, 12, 248, 53, 30, 4, 34, 2, 1, 25, 12, 5, 1, 1, 1499, 17, Seahawks, 119, 42, 208, 27, 17, 13, 100, 0, 0, 16, 16, 5, 1, 1, 2101, 22
2011-11-13, Giants, 93, 29, 302, 40, 26, 6, 45, 0, 2, 21, 14, 7, 3, 2, 2077, 20, 49ers, 77, 20, 228, 30, 19, 5, 35, 0, 1, 16, 11, 3, 0, 0, 1523, 27
2011-11-13, Redskins, 61, 16, 185, 32, 21, 6, 51, 0, 2, 16, 14, 5, 0, 0, 1587, 9, Dolphins, 103, 33, 200, 29, 20, 6, 55, 1, 1, 20, 14, 8, 1, 0, 2013, 20
2011-11-13, Rams, 133, 32, 148, 25, 15, 7, 55, 1, 1, 17, 12, 4, 0, 0, 1653, 13, Browns, 126, 30, 209, 27, 20, 6, 60, 1, 0, 16, 14, 5, 0, 0, 1947, 12
2011-11-13, Jaguars, 141, 41, 110, 21, 14, 5, 55, 0, 1, 18, 15, 6, 0, 0, 2121, 17, Colts, 84, 23, 128, 29, 20, 6, 40, 1, 2, 13, 15, 4, 1, 0, 1479, 3
2011-11-13, Cardinals, 88, 29, 282, 40, 21, 7, 66, 0, 2, 23, 16, 6, 1, 1, 1902, 21, Eagles, 166, 24, 123, 34, 16, 11, 97, 0, 2, 15, 15, 3, 1, 0, 1698, 17
2011-11-13, Bills, 135, 17, 136, 31, 20, 3, 12, 1, 3, 20, 7, 2, 1, 0, 1528, 7, Cowboys, 163, 35, 270, 26, 23, 8, 74, 0, 0, 24, 12, 8, 0, 0, 2072, 44
2011-11-13, Lions, 80, 19, 313, 63, 33, 4, 53, 2, 4, 22, 17, 4, 2, 1, 1854, 13, Bears, 109, 35, 107, 20, 9, 4, 37, 1, 0, 12, 13, 3, 1, 1, 1746, 37
2011-11-13, Broncos, 244, 55, 69, 8, 2, 8, 65, 0, 0, 16, 14, 5, 0, 0, 2018, 17, Chiefs, 134, 24, 124, 34, 18, 4, 40, 0, 0, 17, 11, 2, 2, 0, 1582, 10
2011-11-14, Vikings, 104, 22, 162, 34, 16, 10, 80, 0, 1, 14, 14, 5, 2, 0, 1602, 7, Packers, 90, 31, 266, 32, 25, 1, 5, 1, 0, 23, 13, 7, 2, 2, 1998, 45
2011-11-17, Jets, 83, 28, 235, 40, 24, 2, 15, 1, 1, 22, 14, 3, 1, 1, 1932, 13, Broncos, 125, 34, 104, 21, 9, 6, 51, 1, 0, 11, 13, 3, 1, 0, 1668, 17
2011-11-20, Jaguars, 108, 29, 195, 41, 22, 9, 81, 0, 0, 23, 15, 7, 0, 0, 1853, 10, Browns, 148, 28, 186, 24, 17, 9, 70, 0, 1, 20, 10, 4, 0, 0, 1747, 14
2011-11-20, Raiders, 162, 41, 139, 23, 17, 12, 117, 1, 0, 22, 14, 5, 0, 0, 2144, 27, Vikings, 124, 24, 187, 33, 19, 9, 50, 2, 3, 20, 15, 6, 2, 0, 1456, 21
2011-11-20, Buccaneers, 121, 20, 334, 38, 28, 9, 55, 0, 2, 22, 11, 5, 1, 0, 1881, 26, Packers, 91, 23, 287, 34, 23, 5, 37, 0, 1, 24, 12, 7, 1, 1, 1719, 35
2011-11-20, Titans, 41, 14, 257, 44, 22, 10, 86, 0, 1, 17, 14, 8, 1, 1, 1381, 17, Falcons, 116, 36, 316, 32, 22, 5, 55, 1, 0, 25, 12, 4, 1, 1, 2219, 23
2011-11-20, Bills, 41, 19, 206, 44, 21, 3, 27, 0, 2, 14, 12, 0, 2, 0, 1734, 8, Dolphins, 95, 35, 147, 20, 14, 4, 50, 0, 0, 16, 12, 5, 0, 0, 1866, 35
2011-11-20, Cardinals, 80, 11, 149, 35, 14, 6, 75, 2, 3, 11, 9, 1, 2, 0, 944, 7, 49ers, 164, 49, 267, 38, 20, 7, 87, 0, 1, 25, 21, 8, 2, 2, 2656, 23
2011-11-20, Chargers, 52, 17, 280, 31, 21, 3, 20, 1, 2, 15, 11, 5, 0, 0, 1610, 20, Bears, 92, 32, 286, 32, 18, 6, 61, 0, 1, 23, 14, 8, 1, 0, 1990, 31
2011-11-20, Panthers, 137, 26, 272, 38, 22, 7, 70, 0, 4, 24, 10, 3, 0, 0, 1613, 35, Lions, 169, 29, 326, 36, 28, 8, 56, 1, 2, 29, 11, 6, 0, 0, 1987, 49
2011-11-20, Bengals, 119, 30, 364, 46, 24, 6, 43, 0, 3, 23, 15, 5, 1, 0, 1973, 24, Ravens, 105, 28, 268, 27, 17, 6, 69, 0, 1, 13, 14, 5, 0, 0, 1627, 31
2011-11-20, Seahawks, 126, 39, 163, 25, 15, 13, 100, 0, 2, 16, 17, 7, 0, 0, 2100, 24, Rams, 42, 17, 143, 40, 20, 5, 50, 2, 1, 13, 15, 5, 0, 0, 1500, 7
2011-11-20, Cowboys, 89, 32, 264, 37, 23, 9, 48, 0, 0, 20, 17, 8, 1, 1, 2161, 27, Redskins, 60, 24, 279, 38, 25, 6, 59, 1, 1, 18, 15, 6, 0, 0, 2000, 24
2011-11-20, Eagles, 136, 33, 255, 36, 23, 5, 30, 0, 3, 17, 17, 9, 0, 0, 2178, 17, Giants, 29, 17, 249, 35, 18, 5, 39, 1, 1, 12, 14, 5, 0, 0, 1422, 10
2011-11-21, Chiefs, 125, 27, 209, 37, 24, 5, 34, 0, 3, 16, 14, 6, 2, 1, 1890, 3, Patriots, 157, 35, 223, 27, 15, 3, 20, 1, 0, 20, 13, 4, 2, 2, 1710, 34
2011-11-24, Dolphins, 89, 25, 263, 32, 19, 6, 55, 1, 0, 18, 12, 3, 0, 0, 1888, 19, Cowboys, 85, 23, 218, 34, 22, 11, 69, 0, 2, 19, 9, 2, 0, 0, 1712, 20
2011-11-24, Packers, 53, 18, 296, 33, 22, 7, 54, 0, 0, 18, 10, 2, 0, 0, 1752, 27, Lions, 136, 21, 273, 45, 32, 11, 82, 0, 3, 23, 10, 5, 0, 0, 1848, 15
2011-11-24, 49ers, 74, 21, 96, 24, 15, 7, 97, 0, 1, 12, 12, 2, 2, 1, 1732, 6, Ravens, 92, 35, 161, 23, 15, 3, 20, 0, 0, 16, 15, 7, 0, 0, 1868, 16
2011-11-27, Panthers, 201, 35, 176, 27, 20, 6, 92, 1, 0, 22, 12, 6, 0, 0, 2177, 27, Colts, 105, 23, 218, 29, 15, 2, 15, 0, 2, 17, 9, 1, 1, 1, 1423, 19
2011-11-27, Redskins, 110, 29, 306, 35, 26, 10, 115, 0, 2, 22, 10, 3, 0, 0, 2000, 23, Seahawks, 124, 30, 126, 30, 14, 9, 91, 0, 1, 15, 16, 6, 1, 0, 1600, 17
2011-11-27, Buccaneers, 122, 25, 186, 33, 18, 4, 30, 4, 1, 15, 10, 2, 1, 0, 1597, 17, Titans, 202, 35, 150, 34, 19, 5, 50, 2, 2, 18, 17, 7, 2, 1, 2003, 23
2011-11-27, Broncos, 208, 51, 141, 18, 9, 9, 63, 0, 0, 18, 16, 5, 0, 0, 2228, 16, Chargers, 185, 36, 159, 36, 19, 4, 30, 0, 0, 20, 17, 6, 0, 0, 2243, 13
2011-11-27, Browns, 134, 30, 140, 34, 16, 3, 15, 0, 1, 17, 15, 6, 1, 0, 1706, 20, Bengals, 132, 32, 257, 31, 21, 5, 35, 1, 0, 18, 14, 6, 1, 0, 1894, 23
2011-11-27, Cardinals, 268, 38, 106, 23, 12, 4, 30, 1, 2, 16, 12, 4, 0, 0, 2039, 23, Rams, 86, 22, 186, 32, 17, 8, 49, 2, 0, 12, 13, 3, 0, 0, 1561, 20
2011-11-27, Bears, 172, 27, 229, 36, 18, 7, 61, 0, 3, 18, 14, 6, 0, 0, 1798, 20, Raiders, 73, 27, 268, 37, 21, 6, 44, 0, 1, 17, 15, 3, 1, 1, 1802, 25
2011-11-27, Patriots, 104, 36, 353, 34, 24, 3, 20, 0, 0, 29, 11, 6, 0, 0, 1963, 38, Eagles, 73, 17, 393, 48, 26, 10, 60, 0, 1, 23, 13, 4, 2, 1, 1637, 20
2011-11-27, Steelers, 108, 28, 182, 31, 21, 6, 50, 1, 1, 18, 11, 3, 1, 1, 2010, 13, Chiefs, 90, 34, 162, 28, 18, 4, 20, 1, 3, 15, 15, 6, 2, 2, 1590, 9
2011-11-27, Bills, 86, 28, 250, 39, 26, 9, 85, 0, 0, 21, 15, 6, 1, 0, 2171, 24, Jets, 138, 23, 180, 35, 17, 4, 40, 1, 1, 20, 11, 5, 1, 1, 1429, 28
2011-11-27, Vikings, 64, 24, 162, 25, 17, 6, 49, 0, 0, 12, 13, 4, 2, 1, 1521, 14, Falcons, 89, 29, 246, 34, 27, 4, 30, 1, 0, 22, 14, 7, 0, 0, 2079, 24
2011-11-27, Texans, 88, 31, 127, 28, 18, 7, 80, 1, 0, 9, 15, 2, 0, 0, 1701, 20, Jaguars, 105, 24, 150, 40, 20, 4, 30, 0, 1, 14, 19, 5, 1, 0, 1899, 13
2011-11-28, Giants, 73, 22, 392, 47, 33, 4, 32, 1, 1, 29, 11, 5, 2, 0, 1888, 24, Saints, 205, 30, 372, 39, 25, 11, 104, 0, 0, 31, 9, 5, 2, 0, 1712, 49
2011-12-01, Eagles, 132, 25, 198, 29, 17, 5, 28, 0, 4, 20, 8, 2, 1, 1, 1780, 14, Seahawks, 174, 33, 173, 16, 13, 5, 30, 0, 0, 15, 12, 5, 1, 1, 1820, 31
2011-12-04, Rams, 31, 23, 126, 22, 12, 5, 35, 1, 1, 10, 13, 3, 1, 0, 1436, 0, 49ers, 144, 34, 245, 25, 17, 8, 72, 0, 0, 18, 14, 4, 0, 0, 2164, 26
2011-12-04, Falcons, 70, 18, 267, 46, 20, 7, 43, 0, 2, 18, 13, 6, 2, 0, 1496, 10, Texans, 162, 44, 175, 25, 12, 5, 35, 1, 0, 20, 18, 9, 1, 1, 2104, 17
2011-12-04, Titans, 187, 31, 130, 25, 16, 3, 20, 0, 0, 18, 11, 2, 1, 1, 1694, 23, Bills, 104, 23, 282, 46, 29, 2, 15, 2, 0, 18, 16, 7, 4, 2, 1906, 17
2011-12-04, Bengals, 104, 22, 128, 30, 14, 10, 109, 1, 1, 13, 11, 2, 1, 1, 1636, 7, Steelers, 136, 33, 159, 23, 15, 4, 29, 0, 0, 22, 10, 2, 0, 0, 1964, 35
2011-12-04, Colts, 99, 31, 338, 37, 30, 5, 29, 1, 1, 26, 15, 10, 0, 0, 2139, 24, Patriots, 73, 24, 289, 38, 29, 3, 20, 0, 0, 24, 11, 6, 0, 0, 1461, 31
2011-12-04, Lions, 87, 22, 379, 44, 31, 11, 107, 0, 1, 25, 11, 2, 1, 0, 2106, 17, Saints, 100, 23, 338, 36, 26, 3, 30, 0, 0, 21, 12, 6, 1, 0, 1494, 31
2011-12-04, Packers, 89, 28, 360, 47, 28, 4, 30, 0, 1, 29, 12, 7, 0, 0, 1983, 38, Giants, 100, 20, 347, 40, 23, 6, 55, 1, 1, 24, 11, 5, 0, 0, 1617, 35
2011-12-04, Chiefs, 113, 37, 139, 31, 17, 8, 60, 1, 0, 13, 20, 7, 1, 1, 1962, 10, Bears, 93, 24, 88, 24, 11, 5, 35, 0, 3, 11, 11, 0, 2, 0, 1638, 3
2011-12-04, Raiders, 46, 14, 258, 41, 20, 10, 91, 0, 1, 18, 11, 2, 1, 1, 1300, 14, Dolphins, 209, 44, 153, 25, 13, 8, 79, 0, 0, 23, 14, 8, 0, 0, 2300, 34
2011-12-04, Broncos, 150, 32, 186, 15, 10, 8, 73, 2, 0, 13, 11, 3, 0, 0, 1329, 35, Vikings, 129, 30, 360, 48, 30, 6, 54, 1, 2, 27, 15, 6, 0, 0, 2271, 32
2011-12-04, Panthers, 163, 39, 222, 22, 13, 2, 20, 0, 0, 26, 11, 6, 1, 1, 1961, 38, Buccaneers, 78, 27, 207, 27, 16, 9, 73, 0, 1, 15, 13, 5, 1, 0, 1639, 19
2011-12-04, Ravens, 290, 55, 158, 23, 10, 4, 18, 1, 0, 24, 19, 9, 2, 1, 2254, 24, Browns, 59, 17, 174, 36, 18, 3, 37, 0, 1, 13, 14, 3, 1, 1, 1346, 10
2011-12-04, Jets, 101, 30, 165, 32, 19, 6, 40, 1, 0, 16, 13, 4, 1, 1, 1932, 34, Redskins, 100, 23, 204, 46, 19, 6, 50, 2, 1, 17, 16, 5, 0, 0, 1668, 19
2011-12-04, Cowboys, 75, 20, 261, 42, 28, 7, 49, 0, 0, 20, 12, 4, 0, 0, 2022, 13, Cardinals, 103, 25, 224, 25, 16, 6, 41, 0, 0, 16, 13, 4, 0, 0, 1775, 19
2011-12-05, Chargers, 139, 26, 294, 28, 22, 6, 55, 0, 0, 19, 10, 4, 0, 0, 1697, 38, Jaguars, 129, 31, 177, 33, 19, 3, 26, 0, 1, 17, 16, 9, 2, 0, 1903, 14
2011-12-08, Browns, 98, 30, 206, 36, 19, 6, 54, 0, 2, 19, 16, 7, 1, 0, 1938, 3, Steelers, 147, 28, 269, 23, 16, 12, 97, 2, 1, 20, 8, 2, 1, 0, 1662, 14
2011-12-11, Raiders, 117, 29, 240, 43, 24, 11, 89, 1, 4, 23, 13, 5, 2, 1, 1880, 16, Packers, 136, 24, 255, 32, 17, 5, 35, 0, 1, 22, 11, 3, 0, 0, 1720, 46
2011-12-11, Texans, 144, 28, 268, 44, 26, 5, 50, 3, 1, 25, 16, 9, 1, 0, 1904, 20, Bengals, 101, 29, 184, 28, 16, 3, 27, 2, 0, 16, 13, 5, 1, 1, 1696, 19
2011-12-11, Bills, 96, 20, 185, 37, 15, 1, 5, 0, 3, 17, 11, 4, 2, 0, 1467, 10, Chargers, 150, 32, 216, 33, 24, 5, 50, 1, 0, 23, 14, 8, 1, 1, 2133, 37
2011-12-11, Colts, 50, 16, 117, 37, 17, 3, 15, 0, 1, 12, 14, 2, 4, 3, 1432, 10, Ravens, 146, 37, 212, 31, 23, 5, 40, 1, 1, 24, 13, 7, 1, 0, 2168, 24
2011-12-11, Patriots, 79, 20, 352, 37, 22, 4, 47, 0, 1, 22, 11, 5, 0, 0, 1431, 34, Redskins, 170, 34, 293, 33, 20, 8, 73, 1, 1, 25, 14, 7, 0, 0, 2169, 27
2011-12-11, Eagles, 51, 32, 188, 30, 15, 7, 69, 1, 1, 18, 15, 4, 0, 0, 1881, 26, Dolphins, 109, 26, 95, 29, 17, 7, 81, 2, 1, 11, 15, 3, 3, 0, 1719, 10
2011-12-11, Vikings, 269, 35, 156, 44, 23, 5, 37, 3, 3, 29, 14, 8, 3, 3, 1726, 28, Lions, 72, 21, 208, 29, 20, 10, 76, 0, 0, 13, 16, 8, 0, 0, 1874, 34
2011-12-11, Saints, 114, 26, 323, 47, 36, 11, 95, 0, 0, 24, 19, 11, 0, 0, 2253, 22, Titans, 59, 17, 314, 36, 18, 8, 54, 0, 0, 17, 10, 1, 2, 1, 1347, 17
2011-12-11, Chiefs, 65, 21, 156, 32, 16, 11, 128, 0, 1, 13, 12, 2, 1, 0, 1338, 10, Jets, 159, 42, 155, 21, 13, 4, 22, 1, 0, 24, 12, 4, 1, 0, 2262, 37
2011-12-11, Buccaneers, 110, 24, 170, 32, 17, 12, 97, 4, 3, 15, 11, 3, 2, 1, 1631, 14, Jaguars, 116, 33, 209, 33, 19, 8, 80, 0, 2, 21, 15, 5, 0, 0, 1969, 41
2011-12-11, Falcons, 86, 28, 308, 38, 22, 5, 50, 0, 0, 18, 17, 8, 0, 0, 1843, 31, Panthers, 157, 23, 259, 39, 19, 5, 50, 0, 2, 19, 13, 5, 1, 0, 1757, 23
2011-12-11, 49ers, 90, 21, 143, 37, 18, 5, 35, 0, 0, 12, 17, 3, 2, 1, 1856, 19, Cardinals, 55, 23, 270, 29, 20, 4, 45, 1, 2, 12, 14, 3, 0, 0, 1744, 21
2011-12-11, Giants, 110, 31, 400, 47, 27, 6, 55, 0, 1, 28, 14, 6, 1, 1, 2059, 37, Cowboys, 139, 24, 305, 31, 21, 10, 51, 1, 0, 23, 10, 5, 0, 0, 1541, 34
2011-12-11, Bears, 159, 38, 86, 19, 12, 8, 69, 1, 0, 12, 15, 2, 0, 0, 1907, 10, Broncos, 124, 34, 221, 40, 21, 4, 28, 1, 1, 20, 17, 5, 0, 0, 2079, 13
2011-12-12, Rams, 114, 31, 167, 29, 12, 5, 30, 0, 1, 19, 14, 3, 3, 1, 1711, 13, Seahawks, 145, 32, 214, 34, 21, 9, 61, 1, 0, 21, 16, 8, 0, 0, 1889, 30
2011-12-15, Jaguars, 116, 19, 91, 22, 12, 5, 40, 3, 1, 12, 10, 3, 0, 0, 1289, 14, Falcons, 97, 35, 276, 32, 24, 4, 31, 0, 0, 20, 15, 6, 1, 0, 2311, 41
2011-12-17, Cowboys, 160, 37, 239, 30, 23, 2, 15, 1, 0, 28, 13, 7, 1, 1, 2279, 31, Buccaneers, 58, 13, 132, 27, 17, 6, 46, 1, 0, 7, 12, 5, 3, 1, 1321, 15
2011-12-18, Titans, 66, 19, 322, 56, 38, 7, 70, 1, 2, 21, 16, 6, 1, 0, 1917, 13, Colts, 205, 34, 82, 17, 11, 4, 25, 1, 0, 10, 12, 3, 0, 0, 1683, 27
2011-12-18, Saints, 161, 38, 412, 41, 32, 6, 65, 2, 0, 36, 11, 8, 1, 0, 2329, 42, Vikings, 105, 18, 102, 32, 14, 8, 84, 0, 1, 12, 14, 4, 1, 0, 1271, 20
2011-12-18, Panthers, 166, 34, 150, 24, 14, 7, 40, 0, 0, 20, 14, 9, 0, 0, 1954, 28, Texans, 150, 25, 208, 30, 19, 6, 60, 1, 2, 18, 9, 2, 0, 0, 1646, 13
2011-12-18, Browns, 120, 29, 213, 31, 18, 9, 74, 1, 0, 16, 14, 5, 0, 0, 1882, 17, Cardinals, 74, 24, 289, 46, 28, 2, 13, 0, 1, 24, 16, 8, 0, 0, 1962, 20
2011-12-18, Packers, 102, 18, 213, 35, 17, 5, 37, 0, 0, 16, 14, 6, 1, 0, 1429, 14, Chiefs, 139, 39, 299, 31, 23, 7, 55, 0, 0, 23, 12, 4, 1, 0, 2171, 19
2011-12-18, Redskins, 123, 40, 177, 24, 15, 2, 48, 0, 2, 19, 15, 8, 2, 1, 2100, 23, Giants, 91, 18, 233, 40, 23, 8, 75, 0, 3, 22, 9, 3, 1, 0, 1500, 10
2011-12-18, Jets, 94, 27, 147, 29, 16, 11, 93, 2, 2, 13, 13, 3, 1, 0, 1797, 19, Eagles, 160, 33, 260, 22, 15, 7, 62, 3, 1, 20, 10, 5, 0, 0, 1803, 45
2011-12-18, Bengals, 110, 34, 173, 26, 15, 11, 101, 0, 1, 19, 11, 3, 1, 0, 1803, 20, Rams, 95, 24, 210, 36, 25, 10, 109, 0, 0, 18, 13, 2, 1, 0, 1797, 13
2011-12-18, Dolphins, 254, 38, 194, 20, 10, 5, 62, 3, 0, 17, 13, 3, 1, 0, 1729, 30, Bills, 113, 19, 291, 47, 31, 11, 92, 0, 3, 21, 11, 0, 1, 1, 1871, 23
2011-12-18, Ravens, 89, 14, 201, 35, 24, 3, 25, 0, 2, 19, 12, 7, 0, 0, 1548, 14, Chargers, 145, 37, 270, 23, 17, 3, 35, 0, 0, 23, 10, 6, 1, 0, 2052, 34
2011-12-18, Seahawks, 60, 33, 226, 31, 19, 6, 36, 1, 0, 18, 16, 6, 2, 0, 1897, 38, Bears, 132, 31, 89, 25, 11, 5, 45, 1, 4, 13, 10, 3, 0, 0, 1703, 14
2011-12-18, Lions, 57, 19, 375, 52, 29, 9, 72, 1, 0, 25, 17, 8, 2, 1, 1707, 28, Raiders, 132, 22, 345, 40, 32, 10, 86, 1, 0, 26, 9, 1, 1, 0, 1893, 27
2011-12-18, Patriots, 141, 36, 310, 34, 23, 4, 30, 0, 0, 26, 12, 5, 2, 1, 2021, 41, Broncos, 252, 31, 141, 23, 11, 7, 39, 3, 0, 23, 10, 4, 2, 0, 1579, 23
2011-12-19, Steelers, 84, 19, 305, 44, 25, 9, 72, 1, 3, 20, 14, 8, 0, 0, 1886, 3, 49ers, 100, 30, 187, 31, 18, 7, 49, 0, 0, 17, 13, 4, 0, 0, 1714, 20
2011-12-22, Texans, 171, 31, 112, 16, 13, 11, 84, 1, 0, 14, 10, 1, 0, 0, 1625, 16, Colts, 95, 32, 225, 41, 23, 4, 35, 1, 0, 24, 17, 7, 0, 0, 1975, 19
2011-12-24, 49ers, 178, 40, 171, 26, 14, 6, 77, 0, 0, 21, 14, 3, 3, 2, 1974, 19, Seahawks, 124, 26, 141, 28, 15, 6, 51, 1, 0, 14, 13, 5, 1, 0, 1626, 17
2011-12-24, Vikings, 241, 38, 148, 18, 12, 4, 40, 0, 0, 20, 11, 4, 0, 0, 1774, 33, Redskins, 141, 24, 256, 41, 26, 8, 64, 1, 1, 23, 10, 3, 0, 0, 1826, 26
2011-12-24, Raiders, 71, 25, 237, 26, 16, 15, 92, 0, 2, 13, 11, 3, 0, 0, 1774, 16, Chiefs, 135, 30, 300, 36, 21, 11, 88, 0, 2, 26, 12, 3, 1, 0, 1959, 13
2011-12-24, Rams, 164, 36, 68, 24, 9, 4, 21, 0, 0, 15, 16, 6, 1, 0, 1845, 0, Steelers, 169, 28, 208, 22, 15, 7, 50, 0, 1, 17, 7, 1, 0, 0, 1755, 27
2011-12-24, Eagles, 105, 26, 281, 32, 18, 5, 47, 1, 0, 20, 13, 5, 0, 0, 1657, 20, Cowboys, 81, 23, 157, 40, 24, 6, 47, 0, 0, 16, 17, 6, 2, 1, 1943, 7
2011-12-24, Giants, 115, 26, 217, 27, 9, 5, 45, 0, 1, 11, 15, 4, 0, 0, 1434, 29, Jets, 105, 25, 226, 59, 30, 10, 95, 1, 2, 22, 21, 4, 1, 1, 2166, 14
2011-12-24, Browns, 117, 25, 139, 33, 19, 6, 95, 0, 1, 18, 13, 5, 1, 0, 1662, 14, Ravens, 162, 37, 122, 24, 11, 5, 51, 0, 1, 15, 17, 7, 0, 0, 1938, 20
2011-12-24, Dolphins, 121, 28, 253, 32, 16, 6, 39, 1, 1, 20, 13, 5, 0, 0, 1744, 24, Patriots, 119, 31, 281, 46, 27, 5, 50, 0, 0, 26, 17, 8, 1, 1, 1856, 27
2011-12-24, Cardinals, 59, 18, 257, 44, 23, 6, 87, 0, 3, 17, 14, 4, 2, 1, 1701, 16, Bengals, 165, 34, 136, 31, 18, 6, 47, 2, 0, 21, 14, 5, 0, 0, 1899, 23
2011-12-24, Chargers, 68, 17, 299, 53, 28, 1, 10, 0, 2, 20, 15, 6, 3, 2, 1659, 10, Lions, 87, 23, 353, 36, 29, 3, 8, 0, 0, 24, 13, 9, 0, 0, 1941, 38
2011-12-24, Jaguars, 113, 28, 187, 42, 21, 6, 28, 0, 1, 18, 18, 5, 3, 2, 1741, 17, Titans, 65, 25, 342, 40, 24, 0, 0, 1, 2, 20, 12, 3, 0, 0, 1859, 23
