Tm,Cmp_passing_2010,Att_passing_2010,Cmp%_passing_2010,Yds_passing_2010,TD_passing_2010,TD%_passing_2010,Int_passing_2010,Int%_passing_2010,Lng_passing_2010,Y/A_passing_2010,AY/A_passing_2010,Y/C_passing_2010,Rate_passing_2010,Sk_passing_2010,Sack_Yds_passing_2010,NY/A_passing_2010,ANY/A_passing_2010,Sk%_passing_2010,4QC_passing_2010,GWD_passing_2010,EXP_passing_2010,Cmp_passing_2011,Att_passing_2011,Cmp%_passing_2011,Yds_passing_2011,TD_passing_2011,TD%_passing_2011,Int_passing_2011,Int%_passing_2011,Lng_passing_2011,Y/A_passing_2011,AY/A_passing_2011,Y/C_passing_2011,Rate_passing_2011,Sk_passing_2011,Sack_Yds_passing_2011,NY/A_passing_2011,ANY/A_passing_2011,Sk%_passing_2011,4QC_passing_2011,GWD_passing_2011,EXP_passing_2011,Cmp_passing_2012,Att_passing_2012,Cmp%_passing_2012,Yds_passing_2012,TD_passing_2012,TD%_passing_2012,Int_passing_2012,Int%_passing_2012,Lng_passing_2012,Y/A_passing_2012,AY/A_passing_2012,Y/C_passing_2012,Rate_passing_2012,Sk_passing_2012,Sack_Yds_passing_2012,NY/A_passing_2012,ANY/A_passing_2012,Sk%_passing_2012,4QC_passing_2012,GWD_passing_2012,EXP_passing_2012,Att_rushing_2010,Yds_rushing_2010,TD_rushing_2010,Lng_rushing_2010,Y/A_rushing_2010,Fmb_rushing_2010,EXP_rushing_2010,Att_rushing_2011,Yds_rushing_2011,TD_rushing_2011,Lng_rushing_2011,Y/A_rushing_2011,Fmb_rushing_2011,EXP_rushing_2011,Att_rushing_2012,Yds_rushing_2012,TD_rushing_2012,Lng_rushing_2012,Y/A_rushing_2012,Fmb_rushing_2012,EXP_rushing_2012,PR TD_scoring_2010,KR TD_scoring_2010,FblTD_scoring_2010,IntTD_scoring_2010,OthTD_scoring_2010,AllTD_scoring_2010,2PM_scoring_2010,2PA_scoring_2010,XPM_scoring_2010,XPA_scoring_2010,FGM_scoring_2010,FGA_scoring_2010,Sfty_scoring_2010,Pts_scoring_2010,PR TD_scoring_2011,KR TD_scoring_2011,FblTD_scoring_2011,IntTD_scoring_2011,OthTD_scoring_2011,AllTD_scoring_2011,2PM_scoring_2011,2PA_scoring_2011,XPM_scoring_2011,XPA_scoring_2011,FGM_scoring_2011,FGA_scoring_2011,Sfty_scoring_2011,Pts_scoring_2011,PR TD_scoring_2012,KR TD_scoring_2012,FblTD_scoring_2012,IntTD_scoring_2012,OthTD_scoring_2012,AllTD_scoring_2012,2PM_scoring_2012,2PA_scoring_2012,XPM_scoring_2012,XPA_scoring_2012,FGM_scoring_2012,FGA_scoring_2012,Sfty_scoring_2012,Pts_scoring_2012,Cmp_pass_def_2010,Att_pass_def_2010,Cmp%_pass_def_2010,Yds_pass_def_2010,TD_pass_def_2010,TD%_pass_def_2010,Int_pass_def_2010,Int%_pass_def_2010,Y/A_pass_def_2010,AY/A_pass_def_2010,Y/C_pass_def_2010,Rate_pass_def_2010,Sk_pass_def_2010,Sack_Yds_pass_def_2010,NY/A_pass_def_2010,ANY/A_pass_def_2010,Sk%_pass_def_2010,EXP_pass_def_2010,Cmp_pass_def_2011,Att_pass_def_2011,Cmp%_pass_def_2011,Yds_pass_def_2011,TD_pass_def_2011,TD%_pass_def_2011,Int_pass_def_2011,Int%_pass_def_2011,Y/A_pass_def_2011,AY/A_pass_def_2011,Y/C_pass_def_2011,Rate_pass_def_2011,Sk_pass_def_2011,Sack_Yds_pass_def_2011,NY/A_pass_def_2011,ANY/A_pass_def_2011,Sk%_pass_def_2011,EXP_pass_def_2011,Cmp_pass_def_2012,Att_pass_def_2012,Cmp%_pass_def_2012,Yds_pass_def_2012,TD_pass_def_2012,TD%_pass_def_2012,Int_pass_def_2012,Int%_pass_def_2012,Y/A_pass_def_2012,AY/A_pass_def_2012,Y/C_pass_def_2012,Rate_pass_def_2012,Sk_pass_def_2012,Sack_Yds_pass_def_2012,NY/A_pass_def_2012,ANY/A_pass_def_2012,Sk%_pass_def_2012,EXP_pass_def_2012,Att_rush_def_2010,Yds_rush_def_2010,TD_rush_def_2010,Y/A_rush_def_2010,EXP_rush_def_2010,Att_rush_def_2011,Yds_rush_def_2011,TD_rush_def_2011,Y/A_rush_def_2011,EXP_rush_def_2011,PR TD_scoring_def_2010,KR TD_scoring_def_2010,FblTD_scoring_def_2010,IntTD_scoring_def_2010,OthTD_scoring_def_2010,AllTD_scoring_def_2010,2PM_scoring_def_2010,2PA_scoring_def_2010,XPM_scoring_def_2010,XPA_scoring_def_2010,FGM_scoring_def_2010,FGA_scoring_def_2010,Sfty_scoring_def_2010,Pts_scoring_def_2010,PR TD_scoring_def_2011,KR TD_scoring_def_2011,FblTD_scoring_def_2011,IntTD_scoring_def_2011,OthTD_scoring_def_2011,AllTD_scoring_def_2011,2PM_scoring_def_2011,2PA_scoring_def_2011,XPM_scoring_def_2011,XPA_scoring_def_2011,FGM_scoring_def_2011,FGA_scoring_def_2011,Sfty_scoring_def_2011,Pts_scoring_def_2011,RshTD_scoring_def_2012,PR TD_scoring_def_2012,KR TD_scoring_def_2012,FblTD_scoring_def_2012,IntTD_scoring_def_2012,OthTD_scoring_def_2012,AllTD_scoring_def_2012,2PM_scoring_def_2012,2PA_scoring_def_2012,XPM_scoring_def_2012,XPA_scoring_def_2012,FGM_scoring_def_2012,FGA_scoring_def_2012,Sfty_scoring_def_2012,Pts_scoring_def_2012,W_standings_2010,L_standings_2010,W-L%_standings_2010,PD_standings_2010,MoV_standings_2010,SoS_standings_2010,SRS_standings_2010,OSRS_standings_2010,DSRS_standings_2010,W_standings_2011,L_standings_2011,W-L%_standings_2011,PF_standings_2011,PD_standings_2011,MoV_standings_2011,SoS_standings_2011,SRS_standings_2011,OSRS_standings_2011,DSRS_standings_2011,W_standings_2012,L_standings_2012,T_standings_2012,W-L%_standings_2012,PD_standings_2012,MoV_standings_2012,SoS_standings_2012,SRS_standings_2012,OSRS_standings_2012,DSRS_standings_2012,Cmp_passing_2013,Att_passing_2013,Cmp%_passing_2013,Yds_passing_2013,TD_passing_2013,TD%_passing_2013,Int_passing_2013,Int%_passing_2013,Lng_passing_2013,Y/A_passing_2013,AY/A_passing_2013,Y/C_passing_2013,Rate_passing_2013,Sk_passing_2013,Sack_Yds_passing_2013,NY/A_passing_2013,ANY/A_passing_2013,Sk%_passing_2013,4QC_passing_2013,GWD_passing_2013,EXP_passing_2013,Att_rushing_2013,Yds_rushing_2013,TD_rushing_2013,Lng_rushing_2013,Y/A_rushing_2013,Fmb_rushing_2013,EXP_rushing_2013,PR TD_scoring_2013,KR TD_scoring_2013,FblTD_scoring_2013,IntTD_scoring_2013,OthTD_scoring_2013,AllTD_scoring_2013,2PM_scoring_2013,2PA_scoring_2013,XPM_scoring_2013,XPA_scoring_2013,FGM_scoring_2013,FGA_scoring_2013,Sfty_scoring_2013,Pts_scoring_2013,Cmp_pass_def_2013,Att_pass_def_2013,Cmp%_pass_def_2013,Yds_pass_def_2013,TD_pass_def_2013,TD%_pass_def_2013,Int_pass_def_2013,Int%_pass_def_2013,Y/A_pass_def_2013,AY/A_pass_def_2013,Y/C_pass_def_2013,Rate_pass_def_2013,Sk_pass_def_2013,Sack_Yds_pass_def_2013,NY/A_pass_def_2013,ANY/A_pass_def_2013,Sk%_pass_def_2013,EXP_pass_def_2013,Att_rush_def_2013,Yds_rush_def_2013,TD_rush_def_2013,Y/A_rush_def_2013,EXP_rush_def_2013,W_standings_2013,L_standings_2013,T_standings_2013,W-L%_standings_2013,PF_standings_2013,PA_standings_2013,PD_standings_2013,MoV_standings_2013,SoS_standings_2013,SRS_standings_2013,OSRS_standings_2013,DSRS_standings_2013,Cmp_passing_2014,Att_passing_2014,Cmp%_passing_2014,Yds_passing_2014,TD_passing_2014,TD%_passing_2014,Int_passing_2014,Int%_passing_2014,Lng_passing_2014,Y/A_passing_2014,AY/A_passing_2014,Y/C_passing_2014,Rate_passing_2014,Sk_passing_2014,Sack_Yds_passing_2014,NY/A_passing_2014,ANY/A_passing_2014,Sk%_passing_2014,4QC_passing_2014,GWD_passing_2014,EXP_passing_2014,Att_rushing_2014,Yds_rushing_2014,TD_rushing_2014,Lng_rushing_2014,Y/A_rushing_2014,Fmb_rushing_2014,EXP_rushing_2014,PR TD_scoring_2014,KR TD_scoring_2014,FblTD_scoring_2014,IntTD_scoring_2014,OthTD_scoring_2014,AllTD_scoring_2014,2PM_scoring_2014,2PA_scoring_2014,XPM_scoring_2014,XPA_scoring_2014,FGM_scoring_2014,FGA_scoring_2014,Sfty_scoring_2014,Pts_scoring_2014,Cmp_pass_def_2014,Att_pass_def_2014,Cmp%_pass_def_2014,Yds_pass_def_2014,TD_pass_def_2014,TD%_pass_def_2014,Int_pass_def_2014,Int%_pass_def_2014,Y/A_pass_def_2014,AY/A_pass_def_2014,Y/C_pass_def_2014,Rate_pass_def_2014,Sk_pass_def_2014,Sack_Yds_pass_def_2014,NY/A_pass_def_2014,ANY/A_pass_def_2014,Sk%_pass_def_2014,EXP_pass_def_2014,Att_rush_def_2014,Yds_rush_def_2014,TD_rush_def_2014,Y/A_rush_def_2014,EXP_rush_def_2014,W_standings_2014,L_standings_2014,T_standings_2014,W-L%_standings_2014,PA_standings_2014,PD_standings_2014,MoV_standings_2014,SoS_standings_2014,SRS_standings_2014,OSRS_standings_2014,DSRS_standings_2014,Cmp_passing_2015,Att_passing_2015,Cmp%_passing_2015,Yds_passing_2015,TD_passing_2015,TD%_passing_2015,Int_passing_2015,Int%_passing_2015,Lng_passing_2015,Y/A_passing_2015,AY/A_passing_2015,Y/C_passing_2015,Rate_passing_2015,Sk_passing_2015,Sack_Yds_passing_2015,NY/A_passing_2015,ANY/A_passing_2015,Sk%_passing_2015,4QC_passing_2015,GWD_passing_2015,EXP_passing_2015,Att_rushing_2015,Yds_rushing_2015,TD_rushing_2015,Lng_rushing_2015,Y/A_rushing_2015,Fmb_rushing_2015,EXP_rushing_2015,PR TD_scoring_2015,KR TD_scoring_2015,FblTD_scoring_2015,IntTD_scoring_2015,OthTD_scoring_2015,AllTD_scoring_2015,2PM_scoring_2015,2PA_scoring_2015,XPM_scoring_2015,XPA_scoring_2015,FGM_scoring_2015,FGA_scoring_2015,Sfty_scoring_2015,Pts_scoring_2015,Cmp_pass_def_2015,Att_pass_def_2015,Cmp%_pass_def_2015,Yds_pass_def_2015,TD_pass_def_2015,TD%_pass_def_2015,Int_pass_def_2015,Int%_pass_def_2015,Y/A_pass_def_2015,AY/A_pass_def_2015,Y/C_pass_def_2015,Rate_pass_def_2015,Sk_pass_def_2015,Sack_Yds_pass_def_2015,NY/A_pass_def_2015,ANY/A_pass_def_2015,Sk%_pass_def_2015,EXP_pass_def_2015,Att_rush_def_2015,Yds_rush_def_2015,TD_rush_def_2015,Y/A_rush_def_2015,EXP_rush_def_2015,W_standings_2015,L_standings_2015,W-L%_standings_2015,PF_standings_2015,PA_standings_2015,PD_standings_2015,MoV_standings_2015,SoS_standings_2015,SRS_standings_2015,OSRS_standings_2015,DSRS_standings_2015,Cmp_passing_2016,Att_passing_2016,Cmp%_passing_2016,Yds_passing_2016,TD_passing_2016,TD%_passing_2016,Int_passing_2016,Int%_passing_2016,Lng_passing_2016,Y/A_passing_2016,AY/A_passing_2016,Y/C_passing_2016,Rate_passing_2016,Sk_passing_2016,Sack_Yds_passing_2016,NY/A_passing_2016,ANY/A_passing_2016,Sk%_passing_2016,4QC_passing_2016,GWD_passing_2016,EXP_passing_2016,Att_rushing_2016,Yds_rushing_2016,TD_rushing_2016,Lng_rushing_2016,Y/A_rushing_2016,Fmb_rushing_2016,EXP_rushing_2016,PR TD_scoring_2016,KR TD_scoring_2016,FblTD_scoring_2016,IntTD_scoring_2016,OthTD_scoring_2016,AllTD_scoring_2016,2PM_scoring_2016,2PA_scoring_2016,XPM_scoring_2016,XPA_scoring_2016,FGM_scoring_2016,FGA_scoring_2016,Sfty_scoring_2016,Pts_scoring_2016,Cmp_pass_def_2016,Att_pass_def_2016,Cmp%_pass_def_2016,Yds_pass_def_2016,TD_pass_def_2016,TD%_pass_def_2016,Int_pass_def_2016,Int%_pass_def_2016,Y/A_pass_def_2016,AY/A_pass_def_2016,Y/C_pass_def_2016,Rate_pass_def_2016,Sk_pass_def_2016,Sack_Yds_pass_def_2016,NY/A_pass_def_2016,ANY/A_pass_def_2016,Sk%_pass_def_2016,EXP_pass_def_2016,Att_rush_def_2016,Yds_rush_def_2016,TD_rush_def_2016,Y/A_rush_def_2016,EXP_rush_def_2016,W_standings_2016,L_standings_2016,T_standings_2016,W-L%_standings_2016,PF_standings_2016,PA_standings_2016,PD_standings_2016,MoV_standings_2016,SoS_standings_2016,SRS_standings_2016,OSRS_standings_2016,DSRS_standings_2016,PR TD_scoring_def_2013,KR TD_scoring_def_2013,FblTD_scoring_def_2013,IntTD_scoring_def_2013,OthTD_scoring_def_2013,AllTD_scoring_def_2013,2PM_scoring_def_2013,2PA_scoring_def_2013,XPM_scoring_def_2013,XPA_scoring_def_2013,FGM_scoring_def_2013,FGA_scoring_def_2013,Sfty_scoring_def_2013,PR TD_scoring_def_2014,KR TD_scoring_def_2014,FblTD_scoring_def_2014,IntTD_scoring_def_2014,OthTD_scoring_def_2014,AllTD_scoring_def_2014,2PM_scoring_def_2014,2PA_scoring_def_2014,XPM_scoring_def_2014,XPA_scoring_def_2014,FGM_scoring_def_2014,FGA_scoring_def_2014,Sfty_scoring_def_2014,PR TD_scoring_def_2015,KR TD_scoring_def_2015,FblTD_scoring_def_2015,IntTD_scoring_def_2015,OthTD_scoring_def_2015,AllTD_scoring_def_2015,2PM_scoring_def_2015,2PA_scoring_def_2015,XPM_scoring_def_2015,XPA_scoring_def_2015,FGM_scoring_def_2015,FGA_scoring_def_2015,Sfty_scoring_def_2015,PR TD_scoring_def_2016,KR TD_scoring_def_2016,FblTD_scoring_def_2016,IntTD_scoring_def_2016,OthTD_scoring_def_2016,AllTD_scoring_def_2016,2PM_scoring_def_2016,2PA_scoring_def_2016,XPM_scoring_def_2016,XPA_scoring_def_2016,FGM_scoring_def_2016,FGA_scoring_def_2016,Sfty_scoring_def_2016
Jacksonville Jaguars,291.0,469.0,62.0,3065.0,26.0,5.5,21.0,4.5,75.0,7.2,6.2,11.5,83.4,38.0,291.0,6.0,5.2,7.5,1.0,5.0,20.91,240.0,469.0,51.2,2179.0,12.0,2.6,15.0,3.2,74.0,5.4,4.4,10.5,62.2,44.0,331.0,4.2,3.4,8.6,0.0,0.0,-107.82,328.0,586.0,56.0,3419.0,20.0,3.4,17.0,2.9,81.0,6.4,5.8,11.4,74.7,50.0,327.0,5.4,4.8,7.9,1.0,1.0,-79.92,512.0,2395.0,14.0,74.0,4.7,23.0,38.34,489.0,1970.0,9.0,56.0,4.0,27.0,-46.04,358.0,1369.0,5.0,59.0,3.8,20.0,-30.19,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,41.0,22.0,28.0,0.0,353.0,0.0,0.0,3.0,0.0,1.0,25.0,0.0,1.0,24.0,24.0,23.0,25.0,0.0,243.0,0.0,0.0,0.0,0.0,1.0,26.0,3.0,7.0,18.0,19.0,25.0,28.0,0.0,255.0,329.0,506.0,65.0,4004.0,28.0,5.5,13.0,2.6,8.3,8.2,12.7,98.5,26.0,189.0,7.5,7.5,4.9,-140.34,326.0,513.0,63.5,3341.0,21.0,4.1,17.0,3.3,6.9,6.3,10.9,83.7,31.0,213.0,6.1,5.5,5.7,-16.58,341.0,535.0,63.7,3832.0,21.0,3.9,12.0,2.2,7.4,7.2,11.6,89.8,20.0,128.0,6.9,6.7,3.6,-112.85,416.0,1945.0,19.0,4.7,1.05,435.0,1667.0,14.0,3.8,69.01,0.0,1.0,1.0,1.0,0.0,49.0,1.0,2.0,48.0,48.0,23.0,25.0,0.0,419.0,0.0,0.0,2.0,0.0,0.0,35.0,1.0,1.0,35.0,36.0,22.0,29.0,2.0,329.0,19.0,2.0,0.0,0.0,5.0,1.0,48.0,1.0,1.0,46.0,46.0,36.0,43.0,0.0,444.0,8.0,8.0,0.5,-66.0,-4.1,-0.4,-4.5,-1.2,-3.3,5.0,11.0,0.313,243.0,-86.0,-5.4,-0.3,-5.6,-7.1,1.4,2.0,14.0,0.0,0.125,-189.0,-11.8,-1.1,-13.0,-8.1,-4.9,349.0,592.0,59.0,3441.0,16.0,2.7,21.0,3.5,67.0,6.3,5.3,10.7,71.8,50.0,310.0,5.4,4.4,7.8,1.0,1.0,-77.39,378.0,1260.0,7.0,48.0,3.3,18.0,-60.08,0.0,0.0,1.0,1.0,0.0,25.0,0.0,2.0,22.0,23.0,23.0,25.0,3.0,247.0,354.0,551.0,64.2,3962.0,29.0,5.3,11.0,2.0,7.6,7.8,11.8,96.5,31.0,225.0,6.8,7.0,5.3,-105.54,507.0,2108.0,20.0,4.2,4.16,4.0,12.0,0.0,0.25,247.0,449.0,-202.0,-12.6,1.5,-11.1,-7.1,-4.0,325.0,557.0,58.3,3001.0,15.0,2.7,18.0,3.2,63.0,6.2,5.3,10.6,72.0,71.0,450.0,4.8,4.0,11.3,1.0,1.0,-103.83,360.0,1633.0,9.0,62.0,4.5,15.0,-8.91,0.0,0.0,2.0,1.0,0.0,27.0,1.0,4.0,23.0,23.0,20.0,26.0,1.0,249.0,355.0,541.0,65.6,3899.0,24.0,4.4,6.0,1.1,7.7,8.1,11.8,99.1,45.0,275.0,6.7,7.0,7.7,-67.17,499.0,2033.0,15.0,4.1,20.76,3.0,13.0,0.0,0.188,412.0,-163.0,-10.2,-0.3,-10.5,-7.8,-2.7,355.0,607.0,58.5,4108.0,35.0,5.8,18.0,3.0,90.0,7.3,7.1,12.5,88.1,51.0,320.0,6.2,6.1,7.8,3.0,4.0,52.47,354.0,1473.0,5.0,45.0,4.2,25.0,-51.9,1.0,0.0,2.0,1.0,0.0,44.0,1.0,5.0,32.0,39.0,26.0,30.0,0.0,376.0,390.0,602.0,64.8,4291.0,29.0,4.8,9.0,1.5,7.5,7.8,11.6,97.2,36.0,237.0,6.7,7.0,5.6,-134.59,464.0,1709.0,15.0,3.7,39.17,5.0,11.0,0.313,376.0,448.0,-72.0,-4.5,-3.0,-7.5,-0.7,-6.9,369.0,626.0,58.9,3728.0,24.0,3.8,16.0,2.6,51.0,6.3,5.9,10.6,79.5,34.0,197.0,5.6,5.3,5.2,1.0,1.0,36.21,392.0,1631.0,8.0,57.0,4.2,23.0,-44.63,0.0,1.0,0.0,1.0,0.0,34.0,2.0,2.0,29.0,32.0,27.0,34.0,0.0,318.0,345.0,551.0,62.6,3444.0,20.0,3.6,7.0,1.3,6.6,6.7,10.5,88.5,33.0,183.0,5.9,6.0,5.7,-42.82,446.0,1703.0,17.0,3.8,10.63,3.0,13.0,0.0,0.188,318.0,400.0,-82.0,-5.1,0.2,-5.0,-2.7,-2.3,0.0,0.0,1.0,3.0,0.0,52.0,0.0,0.0,53.0,53.0,26.0,29.0,0.0,0.0,0.0,1.0,4.0,1.0,44.0,0.0,0.0,45.0,45.0,31.0,35.0,2.0,0.0,0.0,3.0,4.0,0.0,51.0,2.0,3.0,48.0,48.0,30.0,38.0,0.0,1.0,0.0,0.0,3.0,0.0,41.0,1.0,1.0,36.0,40.0,38.0,41.0,1.0
Houston Texans,365.0,574.0,63.6,4144.0,24.0,4.2,12.0,2.1,60.0,7.6,7.5,12.0,92.0,32.0,226.0,6.8,6.7,5.3,2.0,2.0,107.12,288.0,467.0,61.7,3506.0,20.0,4.3,9.0,1.9,80.0,7.9,7.9,12.8,92.7,33.0,190.0,7.0,7.0,6.6,1.0,3.0,69.3,354.0,554.0,63.9,3830.0,22.0,4.0,13.0,2.3,60.0,7.3,7.0,11.4,89.2,28.0,216.0,6.6,6.3,4.8,3.0,3.0,121.0,423.0,2042.0,20.0,74.0,4.8,15.0,29.35,546.0,2448.0,18.0,56.0,4.5,20.0,-13.04,508.0,2123.0,19.0,81.0,4.2,12.0,-29.02,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,43.0,43.0,27.0,30.0,0.0,390.0,1.0,0.0,1.0,1.0,0.0,41.0,0.0,1.0,39.0,40.0,32.0,38.0,0.0,381.0,0.0,0.0,0.0,3.0,2.0,46.0,0.0,0.0,45.0,45.0,31.0,38.0,1.0,416.0,354.0,547.0,64.7,4280.0,33.0,6.0,13.0,2.4,8.2,8.4,12.7,100.5,30.0,219.0,7.4,7.5,5.2,-186.52,279.0,538.0,51.9,3035.0,18.0,3.3,17.0,3.2,6.2,5.4,11.9,69.0,44.0,287.0,5.2,4.5,7.6,50.93,308.0,581.0,53.0,3612.0,29.0,5.0,15.0,2.6,6.7,6.5,12.6,80.0,44.0,269.0,5.8,5.6,7.0,4.33,433.0,1751.0,16.0,4.0,13.45,378.0,1536.0,8.0,4.1,36.26,0.0,1.0,0.0,2.0,0.0,52.0,1.0,1.0,50.0,50.0,21.0,27.0,0.0,427.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0,5.0,22.0,22.0,30.0,36.0,0.0,278.0,5.0,1.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0,38.0,38.0,21.0,24.0,1.0,331.0,6.0,10.0,0.375,-37.0,-2.3,0.5,-1.8,1.8,-3.7,10.0,6.0,0.625,381.0,103.0,6.4,-1.9,4.5,1.4,3.2,12.0,4.0,0.0,0.75,85.0,5.3,-1.8,3.5,1.8,1.7,371.0,633.0,58.6,3813.0,19.0,3.0,22.0,3.5,66.0,6.6,5.6,11.3,74.0,42.0,370.0,5.6,4.7,6.2,2.0,2.0,-65.73,414.0,1743.0,7.0,60.0,4.2,21.0,-17.63,1.0,0.0,0.0,1.0,0.0,28.0,1.0,1.0,26.0,26.0,26.0,35.0,1.0,276.0,287.0,484.0,59.3,3123.0,29.0,6.0,7.0,1.4,6.8,7.4,11.5,93.9,32.0,187.0,6.1,6.6,6.2,-96.39,454.0,1958.0,11.0,4.3,48.56,2.0,14.0,0.0,0.125,276.0,428.0,-152.0,-9.5,1.9,-7.6,-5.0,-2.6,295.0,485.0,60.8,3352.0,22.0,4.5,13.0,2.7,76.0,7.1,6.8,11.7,86.4,26.0,108.0,6.6,6.3,5.1,1.0,1.0,41.25,551.0,2161.0,12.0,51.0,3.9,19.0,-44.9,0.0,0.0,1.0,4.0,1.0,40.0,0.0,0.0,40.0,40.0,30.0,35.0,1.0,372.0,363.0,619.0,58.6,3890.0,28.0,4.5,20.0,3.2,6.7,6.1,11.4,80.4,38.0,251.0,5.9,5.4,5.8,29.48,420.0,1681.0,6.0,4.0,40.94,9.0,7.0,0.0,0.563,307.0,65.0,4.1,-2.3,1.7,-0.8,2.5,358.0,619.0,57.8,3833.0,29.0,4.7,12.0,1.9,61.0,6.6,6.7,11.4,85.3,36.0,246.0,5.9,5.9,5.5,3.0,3.0,12.41,472.0,1731.0,7.0,41.0,3.7,22.0,-57.39,0.0,0.0,1.0,2.0,0.0,39.0,2.0,3.0,32.0,36.0,23.0,27.0,0.0,339.0,326.0,553.0,59.0,3366.0,24.0,4.3,14.0,2.5,6.6,6.4,11.3,82.8,45.0,311.0,5.6,5.4,7.5,7.39,388.0,1597.0,10.0,4.1,35.04,9.0,7.0,0.563,339.0,313.0,26.0,1.6,-2.4,-0.8,-3.3,2.6,347.0,583.0,59.5,3176.0,15.0,2.6,16.0,2.7,53.0,5.9,5.1,9.9,73.3,32.0,242.0,5.2,4.5,5.2,4.0,4.0,-26.81,456.0,1859.0,8.0,45.0,4.1,20.0,-39.31,1.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,22.0,25.0,35.0,41.0,1.0,279.0,319.0,522.0,61.1,3226.0,20.0,3.8,11.0,2.1,6.6,6.4,10.7,84.3,31.0,198.0,5.8,5.7,5.6,-25.95,397.0,1595.0,13.0,4.0,46.05,9.0,7.0,0.0,0.563,279.0,328.0,-49.0,-3.1,0.4,-2.6,-5.3,2.7,1.0,0.0,2.0,5.0,0.0,46.0,1.0,2.0,46.0,46.0,30.0,35.0,1.0,0.0,0.0,1.0,1.0,0.0,35.0,0.0,3.0,32.0,33.0,19.0,22.0,1.0,0.0,0.0,2.0,1.0,0.0,37.0,0.0,2.0,31.0,35.0,20.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0,36.0,1.0,1.0,35.0,35.0,25.0,29.0,0.0
